L_X,L_Y,L_Z,R_X,R_Y,R_Z
-1.97339,-9.04358,-2.96318,-12.5883,-7.86618,-16.3532
-1.96889,-9.04381,-2.97354,-12.5948,-7.8657,-16.3575
-1.96395,-9.044,-2.98283,-12.6008,-7.86509,-16.361
-1.95859,-9.04415,-2.99086,-12.6062,-7.86434,-16.3635
-1.95283,-9.04418,-2.9975,-12.6106,-7.86351,-16.3651
-1.94672,-9.04408,-3.00261,-12.6141,-7.86267,-16.3658
-1.94029,-9.04377,-3.00606,-12.6164,-7.86196,-16.3659
-1.93357,-9.04323,-3.00775,-12.6176,-7.86148,-16.3656
-1.92658,-9.04243,-3.0076,-12.6177,-7.86143,-16.3652
-1.91942,-9.04133,-3.00567,-12.6168,-7.86199,-16.3649
-1.91217,-9.03995,-3.00204,-12.6149,-7.86334,-16.3652
-1.90503,-9.03833,-2.997,-12.6121,-7.86565,-16.3663
-1.89822,-9.0365,-2.99086,-12.6086,-7.86903,-16.3686
-1.89195,-9.03454,-2.98399,-12.6046,-7.87354,-16.3723
-1.88644,-9.03253,-2.97673,-12.6002,-7.87915,-16.3776
-1.8818,-9.03053,-2.96939,-12.5956,-7.88573,-16.3844
-1.87814,-9.02859,-2.9622,-12.591,-7.89304,-16.3925
-1.87545,-9.02679,-2.95539,-12.5866,-7.90077,-16.4015
-1.87371,-9.02516,-2.9491,-12.5823,-7.90851,-16.4109
-1.87288,-9.02374,-2.94352,-12.5784,-7.91582,-16.4198
-1.8729,-9.02255,-2.93878,-12.5747,-7.92229,-16.4275
-1.87373,-9.02161,-2.93505,-12.5712,-7.92751,-16.4333
-1.8753,-9.02091,-2.93244,-12.568,-7.93126,-16.4366
-1.87757,-9.02045,-2.93103,-12.5649,-7.93345,-16.4372
-1.88047,-9.02021,-2.93081,-12.5619,-7.93413,-16.435
-1.8839,-9.02015,-2.93172,-12.559,-7.93351,-16.4303
-1.88775,-9.02024,-2.93357,-12.5562,-7.9319,-16.4237
-1.89188,-9.02044,-2.93611,-12.5536,-7.92974,-16.4159
-1.89614,-9.02069,-2.93901,-12.5513,-7.92742,-16.4077
-1.90035,-9.02095,-2.94191,-12.5493,-7.92539,-16.3999
-1.90436,-9.02115,-2.94442,-12.5477,-7.92394,-16.3933
-1.90797,-9.02125,-2.94622,-12.5466,-7.9233,-16.3883
-1.91104,-9.0212,-2.94705,-12.5459,-7.92355,-16.3852
-1.91341,-9.02098,-2.94672,-12.5456,-7.92466,-16.3837
-1.91498,-9.02059,-2.94518,-12.5456,-7.92653,-16.3838
-1.91573,-9.02003,-2.94246,-12.5459,-7.92897,-16.3849
-1.91569,-9.01935,-2.93882,-12.5463,-7.93179,-16.3868
-1.91502,-9.01858,-2.93462,-12.5468,-7.93482,-16.3891
-1.91389,-9.01779,-2.93029,-12.5471,-7.93785,-16.3913
-1.91254,-9.01704,-2.92632,-12.5473,-7.94076,-16.3934
-1.91118,-9.01638,-2.92317,-12.5473,-7.94344,-16.3952
-1.91,-9.01585,-2.92121,-12.5471,-7.94583,-16.3966
-1.90912,-9.01548,-2.92065,-12.5468,-7.94793,-16.3976
-1.90862,-9.01523,-2.92159,-12.5463,-7.94972,-16.3982
-1.90848,-9.0151,-2.92393,-12.5457,-7.95121,-16.3983
-1.90865,-9.01504,-2.92745,-12.5451,-7.9524,-16.398
-1.90904,-9.01499,-2.9319,-12.5445,-7.95332,-16.397
-1.90956,-9.01488,-2.93692,-12.5439,-7.95391,-16.3954
-1.91009,-9.01467,-2.94219,-12.5433,-7.95415,-16.3929
-1.91056,-9.01432,-2.94745,-12.5428,-7.95398,-16.3894
-1.91088,-9.01377,-2.9524,-12.5422,-7.95337,-16.3848
-1.91099,-9.013,-2.95688,-12.5417,-7.9523,-16.3792
-1.91086,-9.01203,-2.96082,-12.5411,-7.95076,-16.3727
-1.91047,-9.01087,-2.96417,-12.5405,-7.94879,-16.3657
-1.90985,-9.00954,-2.96705,-12.54,-7.94648,-16.3585
-1.90905,-9.0081,-2.96957,-12.5395,-7.94394,-16.3516
-1.90812,-9.0066,-2.97192,-12.5392,-7.94128,-16.3451
-1.90714,-9.00512,-2.97423,-12.5391,-7.9386,-16.3393
-1.90612,-9.00372,-2.97669,-12.5393,-7.93602,-16.3343
-1.90513,-9.00245,-2.9794,-12.5397,-7.93353,-16.3298
-1.90418,-9.00135,-2.98243,-12.5404,-7.93117,-16.3258
-1.90329,-9.00046,-2.98579,-12.5414,-7.92889,-16.3219
-1.90249,-8.99977,-2.98943,-12.5427,-7.92663,-16.3178
-1.90181,-8.9993,-2.9933,-12.5443,-7.92432,-16.3132
-1.9013,-8.99901,-2.99732,-12.5463,-7.92189,-16.3078
-1.90101,-8.9989,-3.00141,-12.5487,-7.91928,-16.3015
-1.90102,-8.99892,-3.00547,-12.5515,-7.9164,-16.2941
-1.9014,-8.99904,-3.00939,-12.5545,-7.91323,-16.2855
-1.90223,-8.99922,-3.01304,-12.5578,-7.90972,-16.276
-1.90356,-8.99942,-3.01629,-12.5612,-7.90588,-16.2657
-1.90542,-8.99961,-3.01899,-12.5648,-7.90177,-16.255
-1.90784,-8.99976,-3.02103,-12.5684,-7.89749,-16.2444
-1.91081,-8.99984,-3.02224,-12.5719,-7.89319,-16.2345
-1.9143,-8.99983,-3.0225,-12.5755,-7.88904,-16.2258
-1.91825,-8.99971,-3.02165,-12.579,-7.88528,-16.2186
-1.92254,-8.99948,-3.01953,-12.5824,-7.88208,-16.2133
-1.92702,-8.99911,-3.01604,-12.5856,-7.87964,-16.21
-1.93154,-8.99863,-3.01111,-12.5886,-7.87806,-16.2088
-1.93592,-8.99804,-3.00477,-12.5912,-7.87743,-16.2096
-1.94004,-8.99737,-2.99721,-12.5933,-7.87775,-16.2123
-1.94381,-8.99668,-2.98876,-12.5948,-7.87896,-16.2165
-1.94721,-8.99604,-2.97988,-12.5957,-7.88095,-16.2216
-1.95031,-8.99554,-2.97125,-12.5956,-7.88355,-16.2272
-1.95322,-8.99526,-2.96355,-12.5945,-7.88658,-16.2326
-1.95608,-8.99531,-2.95751,-12.5921,-7.88983,-16.2373
-1.95902,-8.99575,-2.95374,-12.5885,-7.89317,-16.2408
-1.96212,-8.99664,-2.95265,-12.5836,-7.89643,-16.243
-1.9654,-8.99797,-2.95448,-12.5774,-7.89955,-16.2439
-1.9688,-8.99972,-2.95915,-12.5701,-7.90243,-16.2438
-1.97221,-9.00179,-2.96639,-12.5619,-7.90505,-16.2428
-1.97546,-9.00407,-2.97562,-12.5531,-7.90736,-16.2413
-1.97835,-9.00642,-2.98613,-12.544,-7.9093,-16.2395
-1.98069,-9.00867,-2.99714,-12.5349,-7.91078,-16.2374
-1.98231,-9.01069,-3.00783,-12.5261,-7.91174,-16.2349
-1.98314,-9.01234,-3.01757,-12.5177,-7.91208,-16.2321
-1.98319,-9.01353,-3.02586,-12.5099,-7.91173,-16.2286
-1.98257,-9.01424,-3.03247,-12.5029,-7.91063,-16.2242
-1.98147,-9.01445,-3.03741,-12.4967,-7.90874,-16.2187
-1.98018,-9.01423,-3.04087,-12.4914,-7.90613,-16.212
-1.97899,-9.01368,-3.0432,-12.487,-7.90282,-16.2041
-1.97822,-9.01288,-3.04483,-12.4835,-7.89899,-16.1953
-1.97811,-9.01198,-3.04618,-12.481,-7.89479,-16.1859
-1.97887,-9.01109,-3.04757,-12.4795,-7.89041,-16.1763
-1.98058,-9.0103,-3.04926,-12.479,-7.88605,-16.167
-1.98326,-9.00968,-3.0513,-12.4795,-7.88189,-16.1584
-1.9868,-9.00928,-3.05361,-12.4811,-7.87806,-16.1509
-1.99104,-9.00909,-3.05594,-12.4835,-7.87464,-16.1446
-1.99577,-9.00908,-3.05799,-12.4868,-7.87166,-16.1396
-2.00076,-9.00922,-3.05935,-12.4907,-7.86911,-16.1359
-2.00579,-9.00943,-3.05963,-12.4952,-7.86694,-16.1335
-2.01064,-9.00966,-3.05843,-12.5,-7.86507,-16.1322
-2.01516,-9.00985,-3.05551,-12.505,-7.86343,-16.1317
-2.01922,-9.00995,-3.05069,-12.5102,-7.86194,-16.1319
-2.02275,-9.00993,-3.04395,-12.5153,-7.86054,-16.1326
-2.0257,-9.00978,-3.03538,-12.5204,-7.85923,-16.1335
-2.02803,-9.00951,-3.02515,-12.5254,-7.85795,-16.1345
-2.02976,-9.00914,-3.01355,-12.5303,-7.85671,-16.1356
-2.03094,-9.00873,-3.00098,-12.5348,-7.85552,-16.1366
-2.03167,-9.00833,-2.98789,-12.5391,-7.85441,-16.1375
-2.03205,-9.00799,-2.97479,-12.5429,-7.85339,-16.1383
-2.03226,-9.00782,-2.96222,-12.5462,-7.85255,-16.1392
-2.03242,-9.00786,-2.95067,-12.5488,-7.85194,-16.14
-2.03267,-9.00816,-2.94053,-12.5507,-7.85162,-16.141
-2.0331,-9.00875,-2.93203,-12.5518,-7.85164,-16.1423
-2.0337,-9.00963,-2.92523,-12.5522,-7.85201,-16.1439
-2.03444,-9.01077,-2.92001,-12.5518,-7.85271,-16.1459
-2.03523,-9.01211,-2.9161,-12.5508,-7.8537,-16.1484
-2.03598,-9.01359,-2.91314,-12.5493,-7.85486,-16.1515
-2.03657,-9.01513,-2.91072,-12.5474,-7.85607,-16.1552
-2.03692,-9.01663,-2.90849,-12.5452,-7.85715,-16.1593
-2.03694,-9.01803,-2.90608,-12.5429,-7.85794,-16.1636
-2.03662,-9.01925,-2.90332,-12.5405,-7.8583,-16.1679
-2.03594,-9.02025,-2.90004,-12.5383,-7.8581,-16.172
-2.03494,-9.02102,-2.89631,-12.5364,-7.85726,-16.1757
-2.03365,-9.02156,-2.89228,-12.5348,-7.85574,-16.179
-2.03218,-9.02192,-2.88823,-12.5338,-7.85361,-16.1819
-2.03061,-9.02214,-2.88446,-12.5335,-7.85096,-16.1847
-2.02906,-9.0223,-2.88136,-12.5339,-7.84797,-16.1874
-2.02766,-9.02245,-2.87918,-12.5353,-7.84482,-16.1902
-2.02648,-9.02266,-2.87816,-12.5375,-7.84172,-16.193
-2.0256,-9.02296,-2.87835,-12.5405,-7.83885,-16.1958
-2.02503,-9.02336,-2.87969,-12.5441,-7.83635,-16.1986
-2.02474,-9.02388,-2.88195,-12.5481,-7.83434,-16.201
-2.02467,-9.02449,-2.88484,-12.5521,-7.83287,-16.2032
-2.02474,-9.02517,-2.88799,-12.5559,-7.83197,-16.2051
-2.02483,-9.0259,-2.89101,-12.5592,-7.83164,-16.2067
-2.02483,-9.02662,-2.89347,-12.5618,-7.83182,-16.2081
-2.02466,-9.02731,-2.8951,-12.5636,-7.83242,-16.2096
-2.02422,-9.0279,-2.89562,-12.5647,-7.83333,-16.2111
-2.02348,-9.02836,-2.89489,-12.565,-7.83438,-16.2128
-2.02238,-9.02865,-2.89288,-12.5649,-7.8354,-16.2146
-2.02091,-9.02876,-2.88965,-12.5644,-7.83627,-16.2165
-2.01904,-9.02868,-2.88532,-12.5639,-7.83692,-16.2186
-2.01676,-9.02843,-2.8801,-12.5635,-7.83734,-16.221
-2.01411,-9.02803,-2.87434,-12.5635,-7.83761,-16.2237
-2.01118,-9.02754,-2.86842,-12.564,-7.83786,-16.227
-2.0081,-9.02703,-2.8628,-12.5652,-7.83828,-16.2311
-2.00509,-9.02658,-2.85798,-12.5671,-7.83909,-16.2362
-2.00237,-9.02626,-2.85443,-12.5698,-7.84047,-16.2425
-2.00017,-9.02613,-2.85254,-12.5733,-7.84256,-16.2503
-1.9987,-9.02621,-2.85254,-12.5774,-7.84542,-16.2595
-1.99808,-9.02653,-2.85447,-12.5821,-7.849,-16.2698
-1.99835,-9.02706,-2.85819,-12.587,-7.85314,-16.2809
-1.99944,-9.02777,-2.8634,-12.5919,-7.8576,-16.2922
-2.00118,-9.0286,-2.8696,-12.5965,-7.86205,-16.3029
-2.00333,-9.02947,-2.87632,-12.6006,-7.86618,-16.3124
-2.00564,-9.03032,-2.88302,-12.6039,-7.86968,-16.3198
-2.00784,-9.03109,-2.88925,-12.6061,-7.87227,-16.3247
-2.00976,-9.03173,-2.89471,-12.6072,-7.87382,-16.3268
-2.01129,-9.03222,-2.89923,-12.6072,-7.87429,-16.3261
-2.01237,-9.03256,-2.90277,-12.606,-7.87374,-16.3227
-2.01303,-9.03278,-2.9054,-12.6038,-7.87237,-16.3173
-2.01333,-9.03291,-2.90724,-12.6009,-7.87043,-16.3103
-2.01337,-9.03299,-2.90847,-12.5974,-7.86823,-16.3025
-2.01324,-9.03305,-2.90923,-12.5936,-7.86612,-16.2947
-2.01305,-9.03311,-2.9097,-12.5897,-7.86443,-16.2878
-2.01285,-9.03321,-2.90997,-12.5859,-7.86342,-16.2825
-2.01271,-9.03332,-2.91015,-12.5824,-7.86334,-16.2793
-2.01263,-9.03346,-2.9103,-12.5794,-7.86433,-16.2785
-2.0126,-9.0336,-2.91045,-12.577,-7.86643,-16.2804
-2.01255,-9.0337,-2.9106,-12.5751,-7.86956,-16.2846
-2.01246,-9.03376,-2.91079,-12.5738,-7.87355,-16.2907
-2.01227,-9.03375,-2.91108,-12.573,-7.87816,-16.298
-2.01196,-9.03365,-2.9115,-12.5724,-7.88307,-16.3058
-2.01153,-9.03348,-2.9122,-12.572,-7.88797,-16.3133
-2.011,-9.03324,-2.91327,-12.5716,-7.89252,-16.3196
-2.01043,-9.03295,-2.91488,-12.571,-7.89645,-16.3243
-2.00986,-9.03265,-2.91712,-12.5702,-7.89951,-16.3271
-2.00935,-9.03236,-2.92009,-12.5692,-7.90158,-16.328
-2.00893,-9.03208,-2.92384,-12.568,-7.90262,-16.3272
-2.00864,-9.03186,-2.92832,-12.5666,-7.90266,-16.3251
-2.00843,-9.03169,-2.93341,-12.5652,-7.90183,-16.3221
-2.00828,-9.03157,-2.93891,-12.5639,-7.90033,-16.3186
-2.00811,-9.0315,-2.94459,-12.5628,-7.89832,-16.3149
-2.00788,-9.03146,-2.95013,-12.5619,-7.89604,-16.3114
-2.00755,-9.03144,-2.95526,-12.5612,-7.89368,-16.3082
-2.0071,-9.03144,-2.9597,-12.5609,-7.89146,-16.3056
-2.00656,-9.03146,-2.96321,-12.561,-7.88958,-16.3039
-2.00596,-9.0315,-2.96555,-12.5615,-7.88822,-16.3033
-2.00539,-9.03155,-2.96653,-12.5624,-7.88751,-16.304
-2.00491,-9.03162,-2.96598,-12.5639,-7.8875,-16.3061
-2.00459,-9.03172,-2.96373,-12.5658,-7.88813,-16.3096
-2.00442,-9.03184,-2.95964,-12.5681,-7.88929,-16.3141
-2.00436,-9.03199,-2.95361,-12.5707,-7.89077,-16.3195
-2.00432,-9.03215,-2.94562,-12.5736,-7.89233,-16.3254
-2.00415,-9.0323,-2.93573,-12.5765,-7.89375,-16.3314
-2.00367,-9.03244,-2.92411,-12.5793,-7.89483,-16.3372
-2.00273,-9.03253,-2.9111,-12.582,-7.89545,-16.3429
-2.00123,-9.03256,-2.89723,-12.5847,-7.89557,-16.3486
-1.99913,-9.03254,-2.88322,-12.5872,-7.8952,-16.3543
-1.99649,-9.03246,-2.86998,-12.5897,-7.89437,-16.3603
-1.99349,-9.03236,-2.85853,-12.5921,-7.89316,-16.3663
-1.99037,-9.03226,-2.85003,-12.5945,-7.89165,-16.3724
-1.98744,-9.03222,-2.84556,-12.5967,-7.88994,-16.3781
-1.98507,-9.03228,-2.84612,-12.5985,-7.88816,-16.383
-1.98362,-9.0325,-2.85248,-12.5997,-7.88639,-16.3867
-1.98344,-9.03294,-2.86511,-12.6,-7.88477,-16.3889
-1.98482,-9.03368,-2.88402,-12.5991,-7.88345,-16.3894
-1.98798,-9.03475,-2.90877,-12.5967,-7.88256,-16.3883
-1.99302,-9.03621,-2.93844,-12.5924,-7.88229,-16.3859
-1.99992,-9.03808,-2.97158,-12.5862,-7.88281,-16.3826
-2.00848,-9.04033,-3.0063,-12.5779,-7.88428,-16.3791
-2.01836,-9.04289,-3.04044,-12.5676,-7.88686,-16.376
-2.02903,-9.04567,-3.07168,-12.5555,-7.89066,-16.3739
-2.03979,-9.04848,-3.09772,-12.542,-7.89572,-16.3732
-2.04984,-9.05111,-3.11655,-12.5273,-7.902,-16.3742
-2.05832,-9.05337,-3.12664,-12.512,-7.90934,-16.3766
-2.06439,-9.05503,-3.12719,-12.4964,-7.9175,-16.3796
-2.06735,-9.05598,-3.11826,-12.4807,-7.92608,-16.3821
-2.06683,-9.05618,-3.10097,-12.4648,-7.93466,-16.3832
-2.06291,-9.0557,-3.07734,-12.4488,-7.94281,-16.3823
-2.05617,-9.05472,-3.0501,-12.4325,-7.95024,-16.3792
-2.04769,-9.05349,-3.02217,-12.4157,-7.95678,-16.3737
-2.03879,-9.05232,-2.99631,-12.3984,-7.96243,-16.3661
-2.03088,-9.05148,-2.97466,-12.3805,-7.96725,-16.3568
-2.0251,-9.05122,-2.95846,-12.3618,-7.97139,-16.346
-2.02226,-9.05171,-2.94791,-12.3422,-7.97499,-16.3341
-2.02267,-9.05301,-2.94242,-12.3216,-7.97828,-16.3211
-2.0262,-9.05505,-2.94083,-12.3,-7.98151,-16.3071
-2.03232,-9.0577,-2.94178,-12.2776,-7.98496,-16.2923
-2.04026,-9.06077,-2.94414,-12.2545,-7.98899,-16.2767
-2.04909,-9.06407,-2.94708,-12.2312,-7.99395,-16.2605
-2.05786,-9.06744,-2.95035,-12.2081,-8.00019,-16.244
-2.0658,-9.07075,-2.95412,-12.1856,-8.00802,-16.2276
-2.07236,-9.07396,-2.959,-12.1639,-8.01769,-16.2118
-2.07736,-9.07706,-2.96585,-12.1431,-8.02932,-16.1966
-2.08102,-9.08011,-2.97569,-12.1224,-8.0429,-16.1817
-2.08388,-9.08317,-2.98947,-12.1008,-8.05823,-16.1662
-2.08662,-9.08632,-3.00778,-12.0764,-8.07496,-16.1482
-2.08993,-9.08957,-3.03056,-12.0467,-8.09257,-16.1254
-2.09432,-9.09289,-3.05687,-12.0085,-8.11045,-16.0946
-2.10008,-9.09616,-3.08495,-11.9585,-8.12792,-16.0523
-2.10728,-9.09912,-3.11239,-11.8929,-8.14433,-15.9949
-2.11585,-9.10145,-3.13643,-11.8086,-8.15906,-15.9189
-2.1256,-9.10277,-3.15434,-11.7026,-8.17157,-15.821
-2.1363,-9.10265,-3.16366,-11.5726,-8.1814,-15.6983
-2.14777,-9.10075,-3.16265,-11.4175,-8.18812,-15.549
-2.15993,-9.09677,-3.15048,-11.2368,-8.19135,-15.372
-2.17277,-9.09056,-3.12716,-11.0313,-8.19083,-15.1678
-2.18639,-9.08206,-3.0936,-10.8029,-8.18649,-14.9387
-2.20093,-9.0714,-3.05148,-10.5549,-8.17856,-14.6885
-2.21663,-9.05886,-3.00329,-10.2918,-8.16759,-14.4228
-2.23372,-9.04483,-2.95199,-10.0192,-8.15458,-14.1489
-2.25236,-9.02987,-2.90082,-9.74374,-8.14078,-13.8752
-2.2726,-9.0146,-2.85306,-9.47264,-8.12773,-13.6108
-2.29435,-8.9997,-2.81204,-9.21332,-8.11699,-13.3647
-2.31748,-8.98589,-2.78077,-8.97304,-8.11003,-13.1454
-2.34187,-8.97381,-2.7621,-8.7584,-8.10811,-12.9604
-2.36742,-8.96402,-2.75841,-8.57507,-8.11214,-12.8152
-2.39413,-8.95689,-2.77158,-8.42738,-8.12264,-12.7134
-2.42201,-8.95261,-2.80285,-8.31813,-8.1397,-12.6561
-2.45113,-8.95113,-2.85276,-8.24842,-8.16292,-12.6419
-2.48154,-8.95221,-2.92107,-8.21742,-8.19145,-12.6663
-2.51322,-8.95541,-3.00686,-8.22246,-8.22399,-12.7226
-2.54604,-8.96016,-3.10846,-8.25907,-8.25897,-12.8021
-2.57981,-8.96582,-3.22368,-8.32129,-8.29465,-12.8948
-2.61429,-8.9717,-3.34991,-8.40195,-8.32932,-12.9906
