L_X,L_Y,L_Z,R_X,R_Y,R_Z
21.6035,15.3338,-2.29218,7.35069,7.18637,-31.9363
23.0064,16.6664,-2.44439,7.20837,6.94474,-31.4837
24.4604,17.9938,-2.51984,7.05893,6.70377,-31.0159
25.954,19.2968,-2.51589,6.90186,6.46857,-30.5377
27.4705,20.5561,-2.43734,6.73738,6.24342,-30.0549
28.9882,21.7531,-2.29745,6.56655,6.03161,-29.5737
30.4803,22.8704,-2.11759,6.39108,5.83528,-29.1003
31.9165,23.8924,-1.92581,6.21323,5.65553,-28.6401
33.2644,24.8059,-1.7541,6.03551,5.49248,-28.1978
34.4922,25.6004,-1.63483,5.86048,5.34556,-27.7774
35.5712,26.2678,-1.59693,5.69052,5.21362,-27.3821
36.4775,26.8027,-1.66246,5.52766,5.09522,-27.0148
37.1945,27.2021,-1.84399,5.37347,4.98877,-26.6776
37.7133,27.4646,-2.14299,5.22918,4.89267,-26.3718
38.0334,27.5904,-2.54956,5.09549,4.80544,-26.0981
38.162,27.5809,-3.04359,4.97274,4.72576,-25.8561
38.1127,27.4383,-3.5972,4.8609,4.65246,-25.6448
37.9037,27.1651,-4.17803,4.75965,4.58452,-25.4622
37.5554,26.765,-4.75312,4.66846,4.52099,-25.3058
37.0887,26.2421,-5.29239,4.58669,4.46097,-25.1723
36.5226,25.6014,-5.77147,4.51361,4.40353,-25.0579
35.8732,24.8489,-6.17363,4.44843,4.34771,-24.9587
35.1527,23.9915,-6.49034,4.39035,4.29254,-24.8701
34.3695,23.0375,-6.72122,4.33853,4.23704,-24.788
33.5285,21.9968,-6.8725,4.29212,4.18028,-24.7078
32.6321,20.8809,-6.95454,4.25027,4.12143,-24.6256
31.682,19.7029,-6.97886,4.21205,4.05982,-24.538
30.6798,18.4776,-6.95608,4.17651,3.99505,-24.4422
29.628,17.2216,-6.89547,4.14269,3.92699,-24.3364
28.53,15.9526,-6.80543,4.10962,3.85586,-24.2198
27.3906,14.6891,-6.6941,4.07644,3.78231,-24.0927
26.2162,13.45,-6.57014,4.0425,3.70735,-23.9568
25.0147,12.2537,-6.44286,4.00743,3.63248,-23.8148
23.7961,11.117,-6.32159,3.97141,3.5596,-23.6703
22.5726,10.0548,-6.21489,3.93525,3.49109,-23.5281
21.3583,9.07919,-6.12958,3.90062,3.42974,-23.3935
20.169,8.1989,-6.06979,3.87025,3.37878,-23.2725
19.0215,7.41947,-6.03586,3.84813,3.34177,-23.1711
17.9327,6.74318,-6.02371,3.83949,3.32268,-23.0953
16.9191,6.16935,-6.02471,3.85086,3.32581,-23.0511
15.995,5.69484,-6.02656,3.88994,3.35587,-23.0438
15.172,5.31437,-6.01461,3.96526,3.41798,-23.0789
14.4574,5.02111,-5.97405,4.08594,3.51781,-23.1609
13.8538,4.80693,-5.89209,4.26133,3.66157,-23.2944
13.3586,4.66275,-5.75991,4.50063,3.85606,-23.483
12.9643,4.57862,-5.57389,4.81255,4.10858,-23.7301
12.6589,4.54402,-5.33613,5.20493,4.42688,-24.038
12.4272,4.54801,-5.05353,5.68448,4.81889,-24.4084
12.2527,4.57957,-4.73607,6.25654,5.29245,-24.8415
12.1194,4.62804,-4.39484,6.92503,5.85495,-25.3361
12.0125,4.68345,-4.04059,7.69232,6.51292,-25.889
11.9199,4.73694,-3.68271,8.55932,7.27158,-26.4946
11.8322,4.78103,-3.32858,9.52553,8.13437,-27.1449
11.7427,4.80991,-2.9833,10.5892,9.10257,-27.829
11.6471,4.81962,-2.65005,11.7477,10.1749,-28.5332
11.5429,4.80813,-2.33076,12.9971,11.3473,-29.2411
11.4292,4.77525,-2.02661,14.3328,12.6127,-29.9338
11.3057,4.72253,-1.73869,15.7492,13.9608,-30.5914
11.173,4.65289,-1.46821,17.2393,15.3783,-31.1939
11.0316,4.57018,-1.21666,18.7945,16.849,-31.7228
10.8827,4.47866,-0.985442,20.404,18.3542,-32.1629
10.7275,4.38254,-0.775501,22.0541,19.8733,-32.5043
10.5676,4.28549,-0.586891,23.7276,21.3845,-32.7433
10.4048,4.19042,-0.418527,25.4035,22.8657,-32.8834
10.2411,4.09921,-0.268178,27.0572,24.2956,-32.9355
10.0785,4.01276,-0.132582,28.6606,25.6543,-32.9171
9.9189,3.93103,-0.00766501,30.1835,26.9243,-32.851
9.76348,3.8532,0.110848,31.5948,28.0908,-32.7633
9.61298,3.77787,0.226873,32.8647,29.1421,-32.6808
9.46714,3.70335,0.343161,33.966,30.0691,-32.6293
9.32487,3.62787,0.460959,34.8764,30.8654,-32.6306
9.18419,3.54979,0.579894,35.5797,31.5263,-32.7017
9.04258,3.4678,0.698288,36.0665,32.0486,-32.8533
8.89721,3.38105,0.813539,36.3348,32.4298,-33.0894
8.74515,3.2892,0.922398,36.39,32.6681,-33.4078
8.58365,3.19243,1.02125,36.2441,32.7623,-33.8001
8.41033,3.09139,1.10641,35.9149,32.7119,-34.2527
8.22331,2.98707,1.17443,35.4245,32.5178,-34.7478
8.0214,2.88069,1.22227,34.798,32.1825,-35.2644
7.80417,2.77354,1.24783,34.0615,31.7106,-35.7798
7.572,2.66682,1.24994,33.2407,31.1089,-36.2715
7.32612,2.56155,1.22866,32.359,30.3867,-36.7191
7.06855,2.45846,1.1855,31.4364,29.5556,-37.106
6.80208,2.35792,1.12332,30.4886,28.6293,-37.4206
6.53007,2.26003,1.04624,29.5267,27.6232,-37.6572
6.25629,2.16469,0.959343,28.5572,26.5543,-37.8165
5.98476,2.07167,0.86835,27.5831,25.4404,-37.9046
5.71963,1.98077,0.779329,26.6045,24.2994,-37.9322
5.46501,1.89188,0.698201,25.6197,23.1493,-37.913
5.22481,1.80512,0.630224,24.6268,22.0074,-37.8627
5.00257,1.72086,0.579319,23.6239,20.8893,-37.7972
4.80134,1.63984,0.547572,22.6106,19.8093,-37.7319
4.62365,1.56321,0.53481,21.5877,18.7794,-37.6802
4.47156,1.4925,0.538681,20.558,17.809,-37.6529
4.34685,1.42965,0.554718,19.5262,16.9052,-37.6568
4.25124,1.37696,0.576764,18.4984,16.0726,-37.6949
4.18659,1.33704,0.597476,17.4827,15.3133,-37.7653
4.15518,1.31287,0.608846,16.4878,14.6271,-37.8617
4.15988,1.30779,0.602714,15.5236,14.0121,-37.9738
4.20427,1.32559,0.571387,14.6005,13.4644,-38.0878
4.29279,1.37056,0.508057,13.7287,12.9792,-38.1882
4.43061,1.44763,0.407114,12.9176,12.5507,-38.2586
4.62355,1.56251,0.264393,12.1758,12.1723,-38.2835
4.87784,1.72188,0.0772731,11.5097,11.8372,-38.2498
5.19986,1.93345,-0.155322,10.923,11.5381,-38.1484
5.59573,2.20606,-0.432886,10.4166,11.2675,-37.9748
6.07089,2.54954,-0.753675,9.9876,11.0178,-37.7299
6.62981,2.97442,-1.11461,9.62977,10.7811,-37.4195
7.27561,3.49141,-1.51165,9.33403,10.5497,-37.0536
8.00991,4.11062,-1.93968,9.0894,10.3165,-36.6441
8.83299,4.84067,-2.39234,8.88424,10.0751,-36.2033
9.74406,5.68769,-2.86162,8.70725,9.82082,-35.7424
10.7418,6.65446,-3.33736,8.54816,9.55048,-35.27
11.8245,7.73965,-3.80712,8.39828,9.26282,-34.7923
12.991,8.9375,-4.25623,8.25065,8.95863,-34.3121
14.2401,10.2376,-4.66831,8.1002,8.64069,-33.8299
15.5707,11.6252,-5.02619,7.94366,8.31347,-33.3441
16.9811,13.0814,-5.31326,7.77934,7.98275,-32.853
18.4679,14.584,-5.51491,7.6071,7.65503,-32.3551
20.0252,16.1082,-5.62041,7.42807,7.3369,-31.8502
21.6431,17.6271,-5.62471,7.24457,7.03451,-31.3396
23.3069,19.1134,-5.53012,7.05981,6.75302,-30.8261
24.9969,20.5397,-5.34697,6.87765,6.4963,-30.3133
26.6877,21.8801,-5.09369,6.70225,6.2667,-29.8056
28.35,23.1113,-4.79532,6.5377,6.06506,-29.3072
29.9511,24.2139,-4.48137,6.38765,5.89084,-28.8224
31.4575,25.1732,-4.18278,6.25491,5.74232,-28.3553
32.8368,25.9799,-3.92883,6.14122,5.6169,-27.9097
34.0599,26.6301,-3.74408,6.04703,5.51146,-27.4896
35.1028,27.125,-3.64632,5.97146,5.4226,-27.0986
35.9479,27.4697,-3.64524,5.91243,5.34698,-26.74
36.5849,27.6724,-3.74216,5.86689,5.28146,-26.4169
37.0102,27.7433,-3.93068,5.83112,5.22324,-26.131
37.2268,27.6925,-4.19798,5.8011,5.16995,-25.8836
37.2432,27.5298,-4.52704,5.77282,5.11955,-25.6742
37.0719,27.2631,-4.89867,5.74257,5.07041,-25.5014
36.7282,26.8981,-5.29361,5.70715,5.02115,-25.3627
36.2292,26.4382,-5.69392,5.66392,4.97071,-25.2546
35.5928,25.8848,-6.08386,5.61093,4.91819,-25.1728
34.8368,25.2378,-6.45044,5.54684,4.86297,-25.1126
33.979,24.4962,-6.78345,5.471,4.80453,-25.069
33.0362,23.66,-7.07516,5.38341,4.74253,-25.0367
32.0246,22.7303,-7.31989,5.28468,4.67675,-25.0105
30.9597,21.7114,-7.51271,5.176,4.6071,-24.9854
29.8563,20.6109,-7.64901,5.05908,4.53366,-24.9564
28.7282,19.4403,-7.72458,4.936,4.4567,-24.9195
27.5879,18.2149,-7.73607,4.80916,4.37677,-24.8709
26.4472,16.9534,-7.68193,4.68122,4.29471,-24.8079
25.3161,15.6769,-7.56403,4.55496,4.21169,-24.7286
24.2031,14.4075,-7.38849,4.43326,4.12922,-24.6323
23.116,13.1672,-7.16569,4.31913,4.04914,-24.5194
22.0617,11.9769,-6.90926,4.2156,3.97363,-24.3917
21.0473,10.8547,-6.63428,4.12582,3.90514,-24.2523
20.0798,9.81571,-6.3552,4.05303,3.84636,-24.1053
19.1669,8.87122,-6.084,4.00059,3.80023,-23.9564
18.3159,8.02885,-5.82889,3.97209,3.76981,-23.8117
17.5337,7.29268,-5.59385,3.97148,3.75829,-23.6786
16.8257,6.66369,-5.37904,4.00307,3.76893,-23.5644
16.195,6.14013,-5.18168,4.0716,3.80518,-23.477
15.6419,5.71799,-4.99759,4.18222,3.8707,-23.4244
15.1635,5.39102,-4.82232,4.34046,3.96948,-23.4143
14.7536,5.15103,-4.65242,4.5521,4.10593,-23.4541
14.4032,4.9879,-4.48585,4.82303,4.28498,-23.5509
14.1015,4.88977,-4.3219,5.15896,4.51215,-23.7105
13.8363,4.84342,-4.16067,5.5653,4.79356,-23.9381
13.5963,4.83473,-4.00186,6.04682,5.13582,-24.2374
13.3715,4.84943,-3.844,6.60751,5.54593,-24.6101
13.154,4.87377,-3.68391,7.25051,6.03096,-25.0561
12.9388,4.89537,-3.51707,7.97793,6.59781,-25.5725
12.7227,4.90381,-3.33838,8.79074,7.25282,-26.1542
12.5042,4.89126,-3.14313,9.68875,8.00145,-26.7929
12.2829,4.85276,-2.92811,10.6707,8.84785,-27.4778
12.0586,4.78636,-2.69247,11.7344,9.7945,-28.1947
11.8311,4.69291,-2.43806,12.8767,10.8418,-28.9266
11.6001,4.57568,-2.16943,14.0936,11.9876,-29.6547
11.3649,4.43976,-1.89308,15.3804,13.2271,-30.3582
11.125,4.29129,-1.61678,16.7314,14.5523,-31.0164
10.8801,4.13669,-1.34847,18.1395,15.9518,-31.61
10.6305,3.98194,-1.09516,19.5962,17.4109,-32.1222
10.3774,3.83195,-0.862172,21.0909,18.9119,-32.541
10.1226,3.69025,-0.652643,22.6104,20.434,-32.8601
9.86866,3.55881,-0.467267,24.1382,21.9544,-33.0806
9.61866,3.43816,-0.304429,25.6543,23.4491,-33.2112
9.37571,3.32766,-0.160539,27.135,24.8937,-33.2677
9.14266,3.22575,-0.0307843,28.5536,26.2649,-33.2722
8.92171,3.13033,0.0901483,29.8812,27.5414,-33.251
8.71418,3.03903,0.207351,31.0884,28.7046,-33.2319
8.52035,2.9495,0.325149,32.1474,29.7393,-33.242
8.33943,2.85959,0.446605,33.0333,30.6336,-33.3051
8.1696,2.76751,0.573394,33.7268,31.3789,-33.4396
8.00812,2.67202,0.7056,34.2149,31.969,-33.657
7.8516,2.5724,0.841906,34.4922,32.4003,-33.9614
7.6962,2.46847,0.979776,34.5612,32.6706,-34.3493
7.53798,2.36059,1.11584,34.4316,32.7793,-34.8103
7.37313,2.24945,1.24628,34.1195,32.7273,-35.3283
7.1983,2.13598,1.36728,33.6461,32.5173,-35.8826
7.01082,2.02116,1.47555,33.0356,32.1534,-36.4503
6.80886,1.90589,1.56875,32.3135,31.642,-37.007
6.5916,1.79083,1.64572,31.5047,30.9914,-37.5296
6.3592,1.67639,1.70659,30.632,30.212,-37.9974
6.11274,1.56272,1.75259,29.715,29.3164,-38.3934
5.85417,1.44976,1.78601,28.7689,28.3185,-38.7056
5.58612,1.33732,1.8098,27.8053,27.2342,-38.9272
5.31181,1.22519,1.82744,26.8316,26.0802,-39.057
5.03487,1.11328,1.84238,25.8521,24.8743,-39.0991
4.75921,1.00172,1.85796,24.8684,23.6343,-39.0625
4.48889,0.891,1.87692,23.8809,22.3785,-38.96
4.22811,0.781949,1.90128,22.8896,21.124,-38.8076
3.98108,0.675832,1.9321,21.895,19.8876,-38.6222
3.7521,0.5743,1.96952,20.8986,18.6845,-38.4209
3.54557,0.479345,2.01264,19.9041,17.5281,-38.2189
3.36601,0.393264,2.05959,18.9165,16.4301,-38.0283
3.21817,0.318583,2.10758,17.9432,15.4003,-37.857
3.10704,0.258034,2.15294,16.9928,14.4461,-37.7082
3.03789,0.214615,2.19116,16.0751,13.5731,-37.5804
3.01631,0.191603,2.21708,15.2004,12.7851,-37.4674
3.04826,0.192718,2.22525,14.3792,12.084,-37.3597
3.13999,0.222279,2.21001,13.6207,11.4703,-37.2457
3.29806,0.2854,2.16606,12.9332,10.9431,-37.1132
3.52904,0.388226,2.08833,12.3224,10.5,-36.9513
3.83944,0.538079,1.97255,11.7916,10.137,-36.7521
4.23534,0.74361,1.81527,11.3408,9.84852,-36.5122
4.72203,1.01482,1.61396,10.9665,9.62731,-36.2331
5.30369,1.36289,1.36717,10.6618,9.46419,-35.9215
5.98296,1.7999,1.07456,10.4169,9.34832,-35.588
6.76077,2.33811,0.737063,10.2202,9.26766,-35.2454
7.63619,2.9893,0.356985,10.0594,9.20957,-34.9064
8.60667,3.7636,-0.061542,9.92268,9.1617,-34.5805
9.66842,4.66853,-0.512284,9.80013,9.1128,-34.2735
10.817,5.70784,-0.986398,9.68361,9.05326,-33.9867
12.0479,6.88066,-1.47216,9.56712,8.97562,-33.7177
13.3575,8.18084,-1.95492,9.44662,8.87494,-33.4606
14.7431,9.59671,-2.41715,9.31987,8.74894,-33.2074
16.2035,11.111,-2.83932,9.18604,8.59789,-32.9495
17.7379,12.7015,-3.20101,9.04542,8.42417,-32.6785
19.3453,14.3415,-3.48248,8.89913,8.23186,-32.3876
21.023,16.001,-3.66688,8.74896,8.02612,-32.0724
22.7648,17.6478,-3.74272,8.59727,7.81252,-31.7303
24.5594,19.2488,-3.70611,8.44675,7.59652,-31.3615
26.3892,20.7715,-3.56275,8.30034,7.38297,-30.9678
28.2292,22.1856,-3.3284,8.16093,7.17584,-30.5529
30.0477,23.4649,-3.02821,8.03107,6.97804,-30.1216
31.8076,24.5882,-2.69442,7.91277,6.79146,-29.68
33.4683,25.541,-2.36279,7.80722,6.61704,-29.2344
34.9888,26.316,-2.06852,7.7147,6.45496,-28.7918
36.3311,26.9122,-1.8421,7.63455,6.30482,-28.3592
37.4626,27.3348,-1.70599,7.56513,6.16589,-27.9433
38.3591,27.593,-1.67283,7.504,6.03728,-27.5507
39.0053,27.6985,-1.74522,7.4481,5.9181,-27.187
39.3953,27.6637,-1.91693,7.39406,5.80756,-26.8572
39.5324,27.5,-2.17485,7.33847,5.70501,-26.565
39.4271,27.2172,-2.50182,7.27825,5.60996,-26.3128
39.0956,26.823,-2.87933,7.21081,5.52202,-26.1014
38.5583,26.3227,-3.28977,7.1343,5.44087,-25.9303
37.838,25.7195,-3.71833,7.04774,5.36615,-25.7973
36.9583,25.0158,-4.15315,6.95097,5.29745,-25.6992
35.9434,24.2136,-4.58499,6.84471,5.23424,-25.6313
34.817,23.3154,-5.00644,6.73036,5.17586,-25.5881
33.602,22.3257,-5.40988,6.60984,5.12151,-25.5636
32.3211,21.2515,-5.78546,6.48545,5.07026,-25.5514
30.9961,20.1031,-6.12011,6.35964,5.0211,-25.5449
29.6474,18.8945,-6.39867,6.23482,4.97293,-25.538
28.2935,17.643,-6.60647,6.11312,4.92469,-25.5249
26.9505,16.3688,-6.73245,5.99629,4.87535,-25.5006
25.6315,15.0942,-6.77133,5.88552,4.82403,-25.4611
24.3472,13.8417,-6.72493,5.78137,4.77004,-25.4037
23.1066,12.633,-6.60202,5.68381,4.71292,-25.3269
21.9175,11.4875,-6.41718,5.59232,4.65252,-25.2307
20.7871,10.4212,-6.18911,5.50591,4.58902,-25.1165
19.7226,9.44612,-5.93808,5.42336,4.52297,-24.9871
18.7309,8.57004,-5.68344,5.34337,4.4553,-24.8466
17.819,7.79677,-5.44128,5.26483,4.38734,-24.7007
16.9933,7.12658,-5.22281,5.1871,4.32082,-24.5561
16.2593,6.55699,-5.03408,5.1102,4.25787,-24.4204
15.6203,6.08345,-4.87634,5.03515,4.20105,-24.3017
15.0772,5.70003,-4.7473,4.96422,4.15335,-24.2088
14.6275,5.39991,-4.64278,4.90105,4.11826,-24.1501
14.2652,5.17563,-4.55813,4.85077,4.09982,-24.134
13.9808,5.01922,-4.48944,4.82007,4.10269,-24.1683
13.7616,4.92206,-4.43387,4.81704,4.13227,-24.2599
13.5933,4.87492,-4.38952,4.85109,4.19475,-24.4143
13.4604,4.8679,-4.35467,4.93252,4.29715,-24.636
13.3481,4.89068,-4.32695,5.07215,4.44738,-24.9275
13.2433,4.93273,-4.30266,5.2809,4.65414,-25.2898
13.1355,4.98381,-4.27651,5.56925,4.92672,-25.7219
13.0171,5.0343,-4.24193,5.9469,5.27467,-26.2205
12.8836,5.07562,-4.19146,6.42224,5.70749,-26.7798
12.733,5.10064,-4.1174,7.0021,6.23414,-27.3918
12.5655,5.10398,-4.01254,7.69138,6.86255,-28.0455
12.3822,5.08221,-3.87127,8.49291,7.59917,-28.7276
12.185,5.03409,-3.69084,9.40728,8.44837,-29.4228
11.9755,4.96042,-3.47219,10.4328,9.41196,-30.1139
11.755,4.86396,-3.22024,11.5653,10.4887,-30.7833
11.5241,4.74898,-2.94343,12.7984,11.6737,-31.4132
11.2832,4.62072,-2.65264,14.1237,12.9584,-31.9877
11.0327,4.48479,-2.3598,15.5304,14.3298,-32.4933
10.7737,4.34657,-2.07634,17.0055,15.7713,-32.9204
10.5078,4.21072,-1.81198,18.5337,17.2624,-33.2649
10.2376,4.08089,-1.57386,20.0971,18.7798,-33.5281
9.96661,3.95955,-1.36609,21.6752,20.2983,-33.7174
9.69871,3.84801,-1.18984,23.2449,21.7923,-33.8453
9.4381,3.7466,-1.04376,24.7809,23.237,-33.9283
9.18875,3.65484,-0.924468,26.2561,24.6095,-33.9852
8.9541,3.57163,-0.827219,27.6427,25.8902,-34.0361
8.73676,3.49548,-0.746624,28.913,27.0631,-34.1005
8.53826,3.42467,-0.677415,30.041,28.1161,-34.1957
8.35892,3.35734,-0.614896,31.0039,29.0407,-34.3359
8.19783,3.29177,-0.555531,31.7834,29.8311,-34.531
8.05288,3.22637,-0.497174,32.3675,30.4839,-34.7862
7.92089,3.15989,-0.439264,32.7502,30.9967,-35.1021
7.79782,3.09143,-0.38293,32.9333,31.3678,-35.4748
7.67902,3.02052,-0.330785,32.9253,31.5955,-35.8961
7.55963,2.94706,-0.286388,32.7411,31.6785,-36.3542
7.43489,2.87125,-0.253618,32.4013,31.6157,-36.8338
7.30053,2.79349,-0.236091,31.9302,31.4071,-37.317
7.15305,2.71426,-0.236452,31.3542,31.054,-37.7844
6.98992,2.634,-0.256162,30.6995,30.56,-38.2164
6.80972,2.55309,-0.295023,29.9902,29.9315,-38.5944
6.61218,2.47174,-0.351234,29.2467,29.1774,-38.9029
6.39809,2.39002,-0.421487,28.4847,28.3095,-39.1299
6.16918,2.30779,-0.501275,27.7149,27.3423,-39.2682
5.92789,2.22479,-0.585216,26.9427,26.2923,-39.316
5.6772,2.14067,-0.667569,26.1695,25.178,-39.2769
5.42033,2.055,-0.742554,25.3932,24.019,-39.1595
5.16067,1.96735,-0.804728,24.61,22.8352,-38.9771
4.90148,1.87737,-0.849452,23.8152,21.6468,-38.7467
4.64585,1.78477,-0.873133,23.0045,20.4728,-38.4875
4.39653,1.68943,-0.873641,22.1752,19.3312,-38.22
4.15598,1.59144,-0.850254,21.3267,18.2378,-37.964
3.92632,1.49109,-0.803828,20.4605,17.2059,-37.7376
3.70951,1.389,-0.736635,19.5805,16.2464,-37.5558
3.50737,1.28611,-0.652441,18.6929,15.3671,-37.4294
3.32178,1.18376,-0.556281,17.8056,14.5732,-37.3637
3.15474,1.08366,-0.454562,16.9284,13.867,-37.3585
3.00854,0.987895,-0.354903,16.0718,13.2488,-37.4077
2.88598,0.89894,-0.265877,15.2474,12.7167,-37.5001
2.79044,0.819676,-0.196757,14.4664,12.2671,-37.6202
2.72615,0.753479,-0.156941,13.74,11.8954,-37.7497
2.69827,0.704278,-0.15557,13.0779,11.5957,-37.8691
2.71306,0.676688,-0.200739,12.4883,11.3613,-37.96
2.77783,0.676137,-0.299169,11.9764,11.1849,-38.0064
2.90077,0.709015,-0.455593,11.5443,11.0584,-37.9969
3.09082,0.782813,-0.672455,11.1908,10.9729,-37.9251
3.35717,0.906219,-0.949728,10.9104,10.9189,-37.7906
3.70884,1.08907,-1.28484,10.6946,10.8861,-37.5985
4.15412,1.3423,-1.67266,10.5319,10.8639,-37.3583
4.70004,1.67754,-2.10561,10.4096,10.8418,-37.0814
5.35206,2.10678,-2.57368,10.3146,10.8096,-36.7799
6.11364,2.64161,-3.06465,10.2348,10.7583,-36.4644
6.98624,3.29246,-3.56427,10.1595,10.6806,-36.1429
7.96926,4.06767,-4.0569,10.0803,10.5707,-35.8202
9.06038,4.97254,-4.52577,9.99066,10.4255,-35.4977
10.256,6.0085,-4.95365,9.88645,10.244,-35.1734
11.5514,7.17226,-5.32372,9.76535,10.0277,-34.8431
12.9414,8.45551,-5.62014,9.62674,9.7806,-34.5015
14.4203,9.84463,-5.82904,9.4714,9.50813,-34.1429
15.9816,11.3209,-5.93938,9.30138,9.21719,-33.7626
17.6175,12.861,-5.94414,9.1197,8.91533,-33.3575
19.318,14.438,-5.84136,8.93028,8.61022,-32.9262
21.0702,16.0222,-5.63518,8.73776,8.30896,-32.4689
22.8572,17.5823,-5.33672,8.54727,8.01781,-31.9874
24.6576,19.0871,-4.96437,8.3641,7.74178,-31.4844
26.4454,20.5065,-4.54326,8.19339,7.48448,-30.9638
28.1905,21.8134,-4.10359,8.03974,7.24813,-30.4299
29.8602,22.9847,-3.67821,7.90678,7.03362,-29.8877
31.4211,24.0022,-3.29925,7.79691,6.84067,-29.343
32.8415,24.8541,-2.99504,7.71103,6.66814,-28.802
34.0933,25.534,-2.78716,7.64853,6.51415,-28.2712
35.1545,26.0411,-2.68836,7.60724,6.37645,-27.7572
36.0104,26.3791,-2.70147,7.58366,6.25259,-27.2663
36.6544,26.5554,-2.81974,7.57319,6.14011,-26.8044
37.0869,26.5793,-3.02828,7.57048,6.03668,-26.3762
37.3153,26.4616,-3.30644,7.56982,5.94015,-25.9857
37.3513,26.2135,-3.63066,7.56552,5.84858,-25.6353
37.2102,25.8455,-3.9774,7.55226,5.76019,-25.3262
36.9086,25.3672,-4.3257,7.52536,5.67339,-25.0584
36.4634,24.7867,-4.65855,7.48095,5.58669,-24.8307
35.8907,24.1108,-4.96395,7.41612,5.49865,-24.6405
35.2052,23.3455,-5.23476,7.32895,5.40795,-24.4846
34.4198,22.4965,-5.46822,7.21855,5.31329,-24.3587
33.5463,21.5699,-5.66483,7.085,5.21348,-24.2577
32.5954,20.5732,-5.82645,6.92923,5.10748,-24.1761
31.5782,19.5151,-5.95387,6.75299,4.99443,-24.1081
30.5063,18.4069,-6.046,6.55859,4.87383,-24.0481
29.3917,17.2615,-6.10057,6.3488,4.74557,-23.9905
28.2463,16.0942,-6.11586,6.12672,4.61002,-23.9307
27.0821,14.9221,-6.09215,5.89563,4.46806,-23.8651
25.9105,13.7631,-6.03236,5.65895,4.32119,-23.7912
24.743,12.6351,-5.94185,5.42024,4.17141,-23.708
23.5912,11.555,-5.82795,5.18313,4.02126,-23.6157
22.4669,10.5378,-5.69903,4.95138,3.87382,-23.5164
21.3817,9.59556,-5.56331,4.72896,3.73255,-23.4132
20.3473,8.73724,-5.42771,4.52011,3.60128,-23.3109
19.3747,7.96868,-5.2965,4.32949,3.48412,-23.2152
18.474,7.29276,-5.17087,4.16227,3.38535,-23.1327
17.6536,6.70974,-5.04901,4.02421,3.30943,-23.0705
16.9194,6.21786,-4.92696,3.92172,3.26097,-23.0358
16.2744,5.81375,-4.79988,3.86184,3.24472,-23.0355
15.7181,5.49272,-4.66358,3.85211,3.26562,-23.0761
15.2463,5.24888,-4.51563,3.90041,3.3289,-23.1632
14.8513,5.0752,-4.35615,4.01474,3.44012,-23.3016
14.5225,4.96336,-4.18778,4.2029,3.60523,-23.495
14.2473,4.90391,-4.01498,4.47217,3.83053,-23.7463
14.0124,4.88616,-3.84269,4.82901,4.12264,-24.0572
13.8052,4.89862,-3.67475,5.27877,4.48829,-24.4285
13.615,4.92939,-3.51261,5.82547,4.93409,-24.8597
13.4336,4.96676,-3.3547,6.47169,5.46626,-25.3486
13.2558,4.99993,-3.19673,7.21846,6.09017,-25.8912
13.0786,5.01958,-3.03252,8.06519,6.81006,-26.4815
12.9005,5.01861,-2.85546,9.00978,7.62871,-27.111
12.721,4.99249,-2.6602,10.0485,8.54702,-27.769
12.5396,4.93949,-2.44413,11.1763,9.5638,-28.4423
12.3553,4.86053,-2.20824,12.3864,10.6754,-29.1162
12.1666,4.75878,-1.95708,13.6708,11.8752,-29.7748
11.9715,4.63895,-1.69796,15.0202,13.1538,-30.4021
11.7679,4.50655,-1.43954,16.4235,14.4984,-30.9837
11.5545,4.36709,-1.19017,17.868,15.8931,-31.5079
11.3305,4.22543,-0.956892,19.3393,17.3192,-31.967
11.0962,4.08533,-0.74447,20.8207,18.7555,-32.3588
10.853,3.94931,-0.555164,22.293,20.1793,-32.6868
10.6033,3.81858,-0.388644,23.7351,21.5674,-32.9604
10.3499,3.6932,-0.242285,25.1237,22.8972,-33.1933
10.0958,3.57236,-0.1115,26.4346,24.1477,-33.4019
9.84431,3.45462,0.00957151,27.6436,25.3007,-33.6034
9.59804,3.33825,0.127396,28.7276,26.3413,-33.814
9.35908,3.22146,0.248163,29.6658,27.2584,-34.047
9.12855,3.10274,0.376767,30.4411,28.044,-34.3126
8.90636,2.98096,0.515871,31.0413,28.6934,-34.6167
8.6913,2.85556,0.665613,31.4593,29.2043,-34.9611
8.48115,2.72656,0.823746,31.6939,29.5762,-35.3441
8.2731,2.59451,0.986283,31.7498,29.8099,-35.7602
8.06403,2.4604,1.1481,31.6369,29.9071,-36.2018
7.85087,2.32556,1.3035,31.37,29.87,-36.6585
7.63088,2.1915,1.4469,30.9676,29.7018,-37.1182
7.40186,2.05974,1.57318,30.4506,29.4067,-37.5671
7.16234,1.93167,1.67818,29.8409,28.9902,-37.9904
6.91168,1.8084,1.75896,29.1602,28.459,-38.3727
6.65011,1.69074,1.81421,28.4284,27.8219,-38.7001
6.37877,1.57906,1.8444,27.6623,27.0892,-38.9604
6.09958,1.47335,1.8518,26.8755,26.2727,-39.145
5.81516,1.37319,1.84038,26.0777,25.3855,-39.2496
5.52852,1.27792,1.81517,25.2749,24.4416,-39.2745
5.24288,1.18668,1.78186,24.4699,23.4557,-39.2246
4.96142,1.09854,1.74622,23.6634,22.4428,-39.1093
