L_X,L_Y,L_Z,R_X,R_Y,R_Z
-0.12459,-1.08286,-14.4993,38.9679,28.1213,-13.5772
-0.180196,-1.11837,-14.5744,38.1627,27.5418,-14.3463
-0.245287,-1.15687,-14.6503,37.3286,26.8999,-15.0655
-0.318094,-1.19767,-14.7265,36.4715,26.1998,-15.7298
-0.396495,-1.23996,-14.802,35.5947,25.4455,-16.3372
-0.47812,-1.28277,-14.8759,34.6996,24.6409,-16.8888
-0.560445,-1.32508,-14.9468,33.7856,23.79,-17.3881
-0.640946,-1.36579,-15.0133,32.8504,22.8967,-17.8409
-0.717185,-1.40382,-15.0741,31.8908,21.9652,-18.2544
-0.786921,-1.43812,-15.1275,30.9024,20.9998,-18.6371
-0.848203,-1.46778,-15.172,29.8809,20.005,-18.9981
-0.899441,-1.49204,-15.2064,28.8218,18.9856,-19.3467
-0.939438,-1.51035,-15.2292,27.7215,17.9464,-19.6919
-0.967445,-1.5224,-15.2394,26.5774,16.8922,-20.042
-0.983133,-1.52813,-15.2358,25.3885,15.8279,-20.4044
-0.986602,-1.52768,-15.218,24.1553,14.7582,-20.7855
-0.978335,-1.52143,-15.1856,22.8806,13.6877,-21.1899
-0.959157,-1.50988,-15.1385,21.5692,12.6208,-21.6211
-0.930186,-1.49367,-15.0773,20.2279,11.5619,-22.0808
-0.892762,-1.47344,-15.0029,18.8654,10.5155,-22.5695
-0.84836,-1.44988,-14.9167,17.4918,9.48617,-23.086
-0.798531,-1.42355,-14.8204,16.1189,8.47878,-23.6278
-0.744818,-1.39499,-14.7163,14.759,7.49856,-24.1912
-0.688664,-1.36457,-14.6066,13.4251,6.55106,-24.7712
-0.631373,-1.3326,-14.4937,12.13,5.642,-25.3617
-0.574039,-1.29929,-14.3803,10.8861,4.77729,-25.956
-0.517475,-1.26476,-14.2684,9.70519,3.96263,-26.5464
-0.462198,-1.22913,-14.1601,8.59744,3.20343,-27.1249
-0.408384,-1.19249,-14.0569,7.57153,2.5045,-27.6836
-0.355869,-1.15499,-13.96,6.63416,1.86979,-28.2151
-0.304141,-1.11681,-13.8699,5.78976,1.30222,-28.7127
-0.252399,-1.07824,-13.7868,5.04039,0.803454,-29.171
-0.199564,-1.03967,-13.71,4.38558,0.373769,-29.5863
-0.144376,-1.0016,-13.639,3.82244,0.0119033,-29.9569
-0.0854592,-0.964606,-13.5726,3.34579,-0.284959,-30.2833
-0.0213927,-0.929352,-13.5095,2.94843,-0.521199,-30.568
0.0491757,-0.896523,-13.4484,2.62164,-0.702599,-30.8154
0.127494,-0.866804,-13.388,2.35562,-0.836089,-31.0316
0.214619,-0.840789,-13.3271,2.14012,-0.929331,-31.2232
0.31139,-0.818964,-13.2648,1.96504,-0.990247,-31.3967
0.418415,-0.801606,-13.2,1.82099,-1.02646,-31.5579
0.536075,-0.788756,-13.1323,1.69975,-1.04476,-31.7104
0.664537,-0.780188,-13.0612,1.59451,-1.05072,-31.8562
0.803871,-0.775331,-12.9864,1.49987,-1.04852,-31.995
0.954077,-0.773286,-12.9077,1.41167,-1.04107,-32.1253
1.1152,-0.772752,-12.8248,1.32676,-1.03023,-32.2454
1.28744,-0.772,-12.7374,1.2427,-1.01705,-32.353
1.47116,-0.768836,-12.645,1.1577,-1.00208,-32.4465
1.66701,-0.760557,-12.5471,1.07052,-0.985493,-32.5244
1.87597,-0.743945,-12.4426,0.980519,-0.967274,-32.5856
2.09939,-0.715237,-12.3307,0.887681,-0.947305,-32.6291
2.33902,-0.670158,-12.2099,0.792666,-0.925451,-32.6548
2.59699,-0.603932,-12.0789,0.696793,-0.901611,-32.6627
2.87589,-0.511309,-11.936,0.601891,-0.875683,-32.6536
3.17872,-0.386656,-11.7791,0.510127,-0.84759,-32.6287
3.50889,-0.224022,-11.6062,0.423716,-0.817237,-32.5894
3.87019,-0.0172226,-11.4147,0.344689,-0.784489,-32.5375
4.26673,0.240027,-11.2019,0.274709,-0.749198,-32.4748
4.7029,0.553943,-10.9647,0.214972,-0.711212,-32.4033
5.18326,0.93053,-10.7,0.16624,-0.670364,-32.3249
5.71252,1.37538,-10.4044,0.12888,-0.626517,-32.2414
6.29539,1.89345,-10.0743,0.102948,-0.579562,-32.1543
6.93649,2.48886,-9.70616,0.0882191,-0.529449,-32.0653
7.64026,3.16462,-9.29642,0.084206,-0.476208,-31.9757
8.4108,3.92251,-8.84164,0.0901568,-0.41995,-31.8869
9.25174,4.76273,-8.33864,0.10507,-0.360907,-31.8003
10.166,5.68382,-7.78474,0.127718,-0.299392,-31.717
11.1558,6.68241,-7.17791,0.156656,-0.235845,-31.6383
12.2221,7.75317,-6.51713,0.190319,-0.170795,-31.5653
13.3645,8.88872,-5.80271,0.227073,-0.1049,-31.4987
14.5812,10.0797,-5.03653,0.265283,-0.0389448,-31.4394
15.8684,11.3147,-4.22243,0.30335,0.0261668,-31.388
17.2203,12.5807,-3.36643,0.339754,0.0894371,-31.3448
18.6287,13.8633,-2.47677,0.373057,0.149797,-31.31
20.0832,15.1472,-1.56382,0.401921,0.206145,-31.2838
21.5712,16.4163,-0.639876,0.425141,0.257408,-31.266
23.0781,17.6548,0.281475,0.441651,0.302538,-31.2564
24.5877,18.8475,1.18572,0.450607,0.340592,-31.2546
26.0826,19.9801,2.0583,0.451389,0.37073,-31.2605
27.5449,21.0405,2.88492,0.443637,0.3923,-31.2736
28.9567,22.018,3.65227,0.427272,0.404816,-31.2935
30.3005,22.9046,4.34842,0.402448,0.408054,-31.3201
31.5601,23.6947,4.9633,0.369553,0.402013,-31.353
32.7207,24.385,5.48878,0.329174,0.386987,-31.3919
33.7695,24.9747,5.91907,0.282064,0.363508,-31.4366
34.6958,25.4649,6.2508,0.229148,0.33231,-31.4867
35.4918,25.8581,6.48298,0.171497,0.294286,-31.5419
36.152,26.1583,6.617,0.110316,0.25043,-31.6018
36.674,26.3699,6.65646,0.0469209,0.201773,-31.666
37.0579,26.4979,6.6068,-0.0173042,0.149334,-31.7338
37.3066,26.547,6.47523,-0.0809662,0.0940556,-31.8043
37.4249,26.5218,6.27002,-0.142721,0.0367995,-31.8768
37.42,26.4262,6.00024,-0.20134,-0.0216789,-31.9502
37.3004,26.2636,5.67538,-0.255772,-0.0807431,-32.0234
37.0758,26.0369,5.30486,-0.305173,-0.139836,-32.0954
36.7566,25.7482,4.89766,-0.348961,-0.198483,-32.1651
36.3533,25.3995,4.4622,-0.386809,-0.256276,-32.2316
35.8763,24.9923,4.00595,-0.418649,-0.312823,-32.2941
35.3352,24.5283,3.53546,-0.444644,-0.367753,-32.352
34.7387,24.0088,3.05645,-0.465148,-0.420688,-32.4046
34.0947,23.4354,2.57377,-0.480642,-0.47125,-32.4517
33.4094,22.8097,2.09173,-0.491679,-0.51908,-32.4929
32.688,22.1338,1.61409,-0.498849,-0.563815,-32.5278
31.9343,21.4099,1.1443,-0.502724,-0.605126,-32.5563
31.1507,20.6405,0.685474,-0.503824,-0.642687,-32.578
30.3386,19.8284,0.240467,-0.502605,-0.676206,-32.593
29.4983,18.9769,-0.188376,-0.49944,-0.705405,-32.601
28.6294,18.0896,-0.599331,-0.494621,-0.730032,-32.6021
27.7309,17.1706,-0.991496,-0.488348,-0.749874,-32.5964
26.8011,16.2241,-1.36496,-0.480737,-0.764744,-32.584
25.8385,15.2551,-1.72096,-0.471807,-0.774474,-32.5651
24.8417,14.2688,-2.06183,-0.461486,-0.778949,-32.54
23.81,13.2707,-2.39106,-0.449606,-0.778083,-32.509
22.743,12.2668,-2.71308,-0.43592,-0.771856,-32.4726
21.6419,11.2633,-3.03306,-0.420088,-0.760278,-32.431
20.5089,10.2663,-3.35651,-0.401737,-0.743403,-32.3847
19.3478,9.28232,-3.68898,-0.380464,-0.721316,-32.3338
18.164,8.31753,-4.03548,-0.355894,-0.694155,-32.2789
16.9644,7.37787,-4.40017,-0.327724,-0.662105,-32.2204
15.7575,6.46896,-4.78578,-0.295705,-0.625382,-32.1587
14.5532,5.59583,-5.19332,-0.259688,-0.584257,-32.0944
13.3622,4.76295,-5.62186,-0.219601,-0.539032,-32.0279
12.1957,3.97409,-6.06836,-0.17544,-0.490018,-31.9599
11.0654,3.23235,-6.52796,-0.127248,-0.437554,-31.8909
9.98222,2.5401,-6.99423,-0.0750764,-0.381955,-31.8212
8.95621,1.899,-7.45975,-0.0189567,-0.323517,-31.7514
7.99598,1.31004,-7.91671,0.0411504,-0.26251,-31.6818
7.10819,0.773518,-8.3577,0.105403,-0.199149,-31.6129
6.29727,0.28905,-8.7763,0.174128,-0.133623,-31.5448
5.56517,-0.144462,-9.16779,0.247852,-0.0660668,-31.4779
4.91134,-0.528831,-9.5296,0.327349,0.00343261,-31.4121
4.33278,-0.866627,-9.86154,0.413641,0.0748382,-31.3475
3.82432,-1.16117,-10.1659,0.507996,0.148173,-31.2839
3.37902,-1.41651,-10.4473,0.611937,0.223505,-31.2209
2.98871,-1.63732,-10.7118,0.727171,0.300969,-31.1581
2.64461,-1.82872,-10.9665,0.85559,0.380772,-31.0949
2.33805,-1.99604,-11.2188,0.999196,0.463209,-31.0305
2.06111,-2.14443,-11.4747,1.16008,0.548716,-30.9642
1.80723,-2.27849,-11.7384,1.34038,0.637919,-30.895
1.57164,-2.40185,-12.0111,1.54222,0.731684,-30.8216
1.35157,-2.51681,-12.2911,1.76774,0.831221,-30.7428
1.14611,-2.62421,-12.5736,2.01907,0.938113,-30.6571
0.955825,-2.72351,-12.8516,2.29835,1.05441,-30.5625
0.782119,-2.81304,-13.1169,2.60777,1.1826,-30.4571
0.626675,-2.89047,-13.3615,2.94961,1.32575,-30.3385
0.490971,-2.95324,-13.5779,3.32625,1.48738,-30.204
0.375995,-2.99888,-13.7599,3.7402,1.67155,-30.0507
0.282146,-3.02538,-13.9023,4.1941,1.88277,-29.8754
0.209191,-3.0313,-14.0018,4.69068,2.12593,-29.6746
0.156324,-3.01592,-14.0564,5.23282,2.40617,-29.4446
0.122266,-2.97924,-14.0662,5.8235,2.72877,-29.1816
0.105352,-2.92198,-14.0329,6.46578,3.09895,-28.8818
0.103627,-2.84541,-13.9599,7.16282,3.52168,-28.5411
0.114939,-2.75134,-13.852,7.91782,4.00152,-28.1558
0.13701,-2.64195,-13.7152,8.73398,4.54239,-27.7218
0.167481,-2.51967,-13.5563,9.61447,5.14741,-27.2352
0.203926,-2.38713,-13.3825,10.5624,5.81867,-26.6919
0.243915,-2.24706,-13.201,11.5805,6.55716,-26.0881
0.285039,-2.10221,-13.0191,12.6716,7.36251,-25.4198
0.324977,-1.95529,-12.8434,13.8377,8.23295,-24.6831
0.361535,-1.80888,-12.68,15.0805,9.16519,-23.8747
0.392725,-1.66541,-12.5344,16.4007,10.1545,-22.9919
0.416788,-1.52705,-12.4112,17.798,11.1944,-22.033
0.432241,-1.39571,-12.3139,19.2704,12.2773,-20.9981
0.437926,-1.273,-12.2452,20.8145,13.3941,-19.8894
0.433047,-1.16025,-12.2067,22.4243,14.5346,-18.7123
0.417187,-1.05849,-12.1991,24.0915,15.6877,-17.4759
0.39034,-0.968472,-12.2219,25.8049,16.8416,-16.1935
0.352871,-0.890657,-12.274,27.5507,17.9843,-14.8824
0.305507,-0.825212,-12.3534,29.3118,19.1041,-13.5638
0.249269,-0.77203,-12.4576,31.0689,20.1897,-12.2618
0.18542,-0.730747,-12.5836,32.8004,21.2309,-11.0019
0.115388,-0.700758,-12.728,34.4837,22.2185,-9.80991
0.0407334,-0.681282,-12.8874,36.0953,23.1453,-8.7105
-0.036945,-0.671371,-13.058,37.6123,24.0052,-7.72566
-0.116026,-0.669997,-13.2362,39.0134,24.7938,-6.87386
-0.194949,-0.676059,-13.4183,40.2794,25.508,-6.16937
-0.272244,-0.688424,-13.6006,41.3942,26.1458,-5.62165
-0.346583,-0.706,-13.7799,42.3453,26.706,-5.23557
-0.416828,-0.72774,-13.9533,43.124,27.1878,-5.01141
-0.482084,-0.7527,-14.1183,43.7259,27.591,-4.94518
-0.541712,-0.780053,-14.273,44.1505,27.9155,-5.02911
-0.59535,-0.809104,-14.416,44.4012,28.161,-5.25214
-0.642902,-0.83926,-14.5466,44.4851,28.3277,-5.6004
-0.684483,-0.870068,-14.6643,44.4122,28.416,-6.05794
-0.72042,-0.901166,-14.7693,44.1953,28.4268,-6.60724
-0.751164,-0.932267,-14.8617,43.8489,28.3612,-7.23005
-0.77726,-0.96315,-14.9423,43.3887,28.2213,-7.90787
-0.799295,-0.993639,-15.0115,42.8312,28.0097,-8.62263
-0.817873,-1.02354,-15.07,42.1928,27.7299,-9.35731
-0.833564,-1.05271,-15.1184,41.4891,27.3858,-10.0965
-0.846898,-1.08096,-15.1573,40.7345,26.9818,-10.8265
-0.858338,-1.10813,-15.1871,39.9422,26.5225,-11.5362
-0.868283,-1.13402,-15.2083,39.123,26.0125,-12.2163
-0.877026,-1.15842,-15.2213,38.2861,25.4563,-12.8602
-0.884792,-1.18111,-15.2266,37.4381,24.8579,-13.4635
-0.891709,-1.20186,-15.2246,36.5835,24.2212,-14.0239
-0.897795,-1.22047,-15.2158,35.7246,23.5492,-14.5415
-0.902975,-1.23674,-15.2006,34.8616,22.8446,-15.0181
-0.907059,-1.25048,-15.1795,33.9927,22.1098,-15.4573
-0.909754,-1.26154,-15.1528,33.1144,21.3466,-15.8643
-0.910684,-1.26978,-15.1208,32.222,20.5565,-16.2458
-0.90939,-1.27508,-15.0838,31.3097,19.7408,-16.6092
-0.905399,-1.27734,-15.0418,30.3713,18.9006,-16.9629
-0.898213,-1.27646,-14.995,29.4004,18.0372,-17.3154
-0.887381,-1.27236,-14.9434,28.3913,17.1518,-17.6754
-0.872506,-1.265,-14.8871,27.339,16.2456,-18.0514
-0.853316,-1.25431,-14.8263,26.2397,15.3203,-18.4507
-0.829654,-1.24027,-14.7611,25.0913,14.3779,-18.8799
-0.801524,-1.22285,-14.6916,23.8937,13.4209,-19.3439
-0.769085,-1.20204,-14.6182,22.6487,12.4525,-19.8461
-0.732657,-1.17788,-14.5414,21.3602,11.4766,-20.3881
-0.6927,-1.15042,-14.4617,20.0344,10.4976,-20.9695
-0.649803,-1.11977,-14.3799,18.6793,9.52092,-21.588
-0.604632,-1.08611,-14.2969,17.305,8.55237,-22.2396
-0.557898,-1.04966,-14.2136,15.923,7.59837,-22.9185
-0.510315,-1.01076,-14.1311,14.5462,6.66573,-23.6175
-0.462551,-0.969801,-14.0504,13.1884,5.7614,-24.328
-0.415184,-0.927297,-13.9723,11.8637,4.89235,-25.0407
-0.368645,-0.883852,-13.8976,10.5863,4.0654,-25.7452
-0.323199,-0.840161,-13.8269,9.3696,3.28698,-26.4311
-0.278921,-0.797008,-13.7605,8.22605,2.56297,-27.088
-0.23569,-0.755246,-13.6985,7.1663,1.89848,-27.706
-0.193175,-0.715755,-13.6408,6.19885,1.29765,-28.2766
-0.150867,-0.679422,-13.587,5.32963,0.763485,-28.7927
-0.108088,-0.647106,-13.5369,4.56174,0.297604,-29.2496
-0.0640163,-0.619577,-13.4898,3.89525,-0.099883,-29.6453
-0.0177296,-0.597466,-13.4452,3.32722,-0.430452,-29.9805
0.0317716,-0.581227,-13.4027,2.85194,-0.697204,-30.2592
0.08553,-0.571089,-13.3617,2.46122,-0.904784,-30.488
0.144598,-0.567026,-13.322,2.14503,-1.05915,-30.6756
0.210025,-0.568719,-13.2832,1.89214,-1.16729,-30.832
0.282846,-0.575548,-13.2452,1.69093,-1.23674,-30.9675
0.364089,-0.586565,-13.2078,1.53021,-1.27512,-31.0912
0.454794,-0.600524,-13.171,1.39987,-1.28963,-31.2102
0.55604,-0.615863,-13.1342,1.29139,-1.28657,-31.329
0.669025,-0.630706,-13.0972,1.19802,-1.27115,-31.4492
0.795053,-0.642911,-13.0588,1.11472,-1.24748,-31.5708
0.935639,-0.650033,-13.018,1.03789,-1.21864,-31.6921
1.09249,-0.649353,-12.973,0.96505,-1.18693,-31.811
1.26752,-0.637868,-12.9217,0.894642,-1.15395,-31.9249
1.46283,-0.612278,-12.8617,0.825807,-1.12067,-32.0315
1.68072,-0.569002,-12.7904,0.758245,-1.08758,-32.1283
1.92364,-0.504187,-12.7051,0.692137,-1.05471,-32.2132
2.19416,-0.413715,-12.6027,0.628094,-1.02181,-32.2845
2.495,-0.293227,-12.4804,0.567043,-0.988424,-32.3413
2.82893,-0.138168,-12.3356,0.510112,-0.954003,-32.3832
3.19888,0.0561927,-12.1655,0.458463,-0.917992,-32.4107
3.60779,0.294676,-11.9677,0.413076,-0.879874,-32.4246
4.05874,0.582125,-11.74,0.374602,-0.839204,-32.4261
4.55483,0.923303,-11.4802,0.343255,-0.795628,-32.4169
5.0992,1.32275,-11.1867,0.318819,-0.748908,-32.3983
5.69503,1.78471,-10.8575,0.300714,-0.698919,-32.3719
6.34546,2.31292,-10.4912,0.288112,-0.645689,-32.3392
7.05355,2.91044,-10.0862,0.280049,-0.589392,-32.3017
7.82221,3.57955,-9.64097,0.275498,-0.530374,-32.2605
8.65416,4.32149,-9.15386,0.273407,-0.469113,-32.217
9.55173,5.13635,-8.62332,0.272704,-0.406182,-32.1722
10.5168,6.02286,-8.04767,0.272334,-0.342233,-32.1272
11.5505,6.9783,-7.42533,0.271294,-0.277983,-32.0827
12.6532,7.99835,-6.75515,0.268721,-0.214204,-32.0394
13.824,9.07709,-6.03658,0.263937,-0.151702,-31.9981
15.0608,10.2069,-5.27012,0.25649,-0.0912982,-31.9593
16.3595,11.3787,-4.45778,0.246151,-0.0338069,-31.9238
17.7143,12.5816,-3.6036,0.232881,0.0199986,-31.8921
19.1173,13.8038,-2.71397,0.216773,0.0694094,-31.865
20.5582,15.0321,-1.7977,0.198036,0.11379,-31.8431
22.0247,16.2528,-0.866147,0.176949,0.152609,-31.8268
23.5023,17.4517,0.0672172,0.153876,0.185431,-31.8164
24.9752,18.6151,0.987381,0.129233,0.211917,-31.8122
26.426,19.7295,1.87849,0.103503,0.231842,-31.8141
27.837,20.7827,2.72448,0.0771909,0.245089,-31.8218
29.1905,21.764,3.51001,0.0507948,0.251667,-31.835
30.4693,22.6645,4.22099,0.0247518,0.251713,-31.8532
31.6577,23.4773,4.84529,-0.000606538,0.245486,-31.8757
32.7417,24.1979,5.37315,-0.0250884,0.233353,-31.902
33.7096,24.8239,5.79748,-0.048653,0.215774,-31.9316
34.5524,25.3551,6.11407,-0.0714021,0.193267,-31.9639
35.264,25.7933,6.32169,-0.0935699,0.166401,-31.9988
35.8409,26.1418,6.42194,-0.115502,0.135745,-32.0359
36.2828,26.4051,6.41901,-0.137609,0.101875,-32.0752
36.5918,26.5887,6.31924,-0.160375,0.0653338,-32.1166
36.7724,26.6985,6.13071,-0.184318,0.0266177,-32.1601
36.831,26.7405,5.86269,-0.209974,-0.0138405,-32.2059
36.7758,26.7206,5.52512,-0.237882,-0.0556589,-32.2539
36.6159,26.6437,5.12822,-0.268562,-0.0985461,-32.3043
36.3615,26.5146,4.68195,-0.302475,-0.142276,-32.3569
36.0229,26.3366,4.19575,-0.339984,-0.186698,-32.4118
35.6107,26.1125,3.6783,-0.38133,-0.231735,-32.4686
35.1352,25.8438,3.13727,-0.426607,-0.277335,-32.5272
34.6062,25.5314,2.57947,-0.475744,-0.32348,-32.5871
34.0325,25.1753,2.01076,-0.528537,-0.370144,-32.648
33.4225,24.7749,1.43634,-0.584637,-0.417268,-32.7093
32.783,24.3294,0.860925,-0.643581,-0.464736,-32.7706
32.12,23.8379,0.289047,-0.704793,-0.512405,-32.8314
31.4378,23.2994,-0.275015,-0.767617,-0.560072,-32.8913
30.7398,22.7132,-0.826965,-0.831324,-0.607538,-32.9499
30.0276,22.0791,-1.36277,-0.89517,-0.654555,-33.0069
29.3016,21.3973,-1.87867,-0.958409,-0.700872,-33.062
28.5606,20.669,-2.37147,-1.02034,-0.746227,-33.1153
27.8023,19.8958,-2.83871,-1.08036,-0.790352,-33.1667
27.0234,19.0805,-3.27892,-1.13794,-0.83298,-33.2164
26.2197,18.2265,-3.69185,-1.19266,-0.873839,-33.2647
25.3865,17.338,-4.07842,-1.24423,-0.912662,-33.312
24.5192,16.4197,-4.44084,-1.29244,-0.949185,-33.3586
23.6135,15.4769,-4.78246,-1.33714,-0.983124,-33.4048
22.6661,14.5152,-5.10758,-1.37823,-1.01418,-33.4511
21.6749,13.5404,-5.4211,-1.41565,-1.04205,-33.4975
20.6396,12.558,-5.72829,-1.44936,-1.06639,-33.5442
19.5616,11.5737,-6.0344,-1.47936,-1.08681,-33.5913
18.4445,10.5927,-6.34438,-1.50567,-1.10294,-33.6389
17.2938,9.61992,-6.66252,-1.52834,-1.11437,-33.687
16.1172,8.66014,-6.99219,-1.54739,-1.12071,-33.7357
14.9238,7.7177,-7.33573,-1.56283,-1.12157,-33.7852
13.7245,6.79683,-7.69409,-1.57458,-1.1166,-33.8354
12.5308,5.9016,-8.06694,-1.58253,-1.1055,-33.8862
11.3551,5.03602,-8.4525,-1.58643,-1.08805,-33.9375
10.2096,4.20408,-8.84774,-1.58591,-1.0641,-33.989
9.10636,3.40975,-9.24854,-1.58046,-1.0336,-34.0403
8.05622,2.65684,-9.64992,-1.56942,-0.996617,-34.0907
7.0688,1.94898,-10.0464,-1.55196,-0.953333,-34.1393
6.15195,1.28942,-10.4326,-1.52712,-0.904031,-34.1851
5.31148,0.680856,-10.8033,-1.49381,-0.849129,-34.227
4.55091,0.125291,-11.1544,-1.4509,-0.789144,-34.2638
3.87145,-0.37614,-11.4828,-1.39725,-0.724692,-34.2943
3.27204,-0.823299,-11.7873,-1.33177,-0.656436,-34.3174
2.74946,-1.21709,-12.0677,-1.25345,-0.585088,-34.3321
2.29866,-1.55949,-12.3256,-1.16142,-0.511338,-34.3375
1.91316,-1.85346,-12.5638,-1.05495,-0.435845,-34.3329
1.58549,-2.10283,-12.7858,-0.933506,-0.359227,-34.3178
1.3078,-2.31204,-12.995,-0.796671,-0.28197,-34.2919
1.07236,-2.48586,-13.1945,-0.644173,-0.204449,-34.255
0.872125,-2.629,-13.3861,-0.475853,-0.1269,-34.2074
0.70115,-2.74574,-13.5701,-0.291562,-0.0493223,-34.149
0.554873,-2.83961,-13.7444,-0.0911561,0.0284971,-34.08
0.430175,-2.91314,-13.9053,0.125638,0.107053,-34.0002
0.325154,-2.96787,-14.0477,0.359277,0.187178,-33.9097
0.238752,-3.00457,-14.1664,0.610477,0.270053,-33.8081
0.170305,-3.02345,-14.2566,0.88034,0.357311,-33.6949
0.119229,-3.02453,-14.3145,1.17035,0.45105,-33.5694
0.0848186,-3.00785,-14.3376,1.48245,0.553935,-33.4304
0.0661466,-2.97362,-14.3251,1.81903,0.669208,-33.2768
0.0620729,-2.92233,-14.277,2.18293,0.800736,-33.1069
0.0712825,-2.85481,-14.195,2.57741,0.953032,-32.9189
0.0923558,-2.77217,-14.0819,3.00616,1.1312,-32.7106
0.123823,-2.67578,-13.9415,3.47322,1.34091,-32.4794
0.164213,-2.56722,-13.7783,3.98294,1.58832,-32.2225
0.212067,-2.44819,-13.5976,4.53996,1.87991,-31.9364
0.265917,-2.32049,-13.4052,5.14907,2.22236,-31.6172
0.324256,-2.18595,-13.2067,5.81517,2.6223,-31.2602
0.38549,-2.04639,-13.0079,6.54322,3.08608,-30.86
0.447964,-1.90363,-12.8141,7.33809,3.61946,-30.4105
0.509913,-1.75944,-12.6302,8.20454,4.22735,-29.905
0.569564,-1.61549,-12.4605,9.14714,4.91349,-29.3362
0.625157,-1.4734,-12.3088,10.1701,5.68013,-28.6963
0.675007,-1.33464,-12.1781,11.2771,6.52779,-27.9775
0.717593,-1.2006,-12.0707,12.4713,7.45505,-27.1723
0.751574,-1.07253,-11.9884,13.7548,8.45837,-26.2745
0.775845,-0.951603,-11.9323,15.1284,9.53203,-25.2791
0.789582,-0.838867,-11.903,16.5912,10.6681,-24.184
0.79229,-0.735241,-11.9005,18.1406,11.8568,-22.9902
0.783827,-0.64148,-11.9244,19.7711,13.0861,-21.7031
0.764421,-0.558108,-11.9736,21.4748,14.3431,-20.3321
0.734651,-0.485436,-12.0464,23.241,15.6135,-18.8916
0.695412,-0.423549,-12.1409,25.0558,16.8828,-17.4
0.647822,-0.372299,-12.2546,26.9028,18.1364,-15.8796
0.593201,-0.331351,-12.3848,28.7631,19.3605,-14.3551
0.532952,-0.300173,-12.5285,30.6157,20.5425,-12.8535
0.468531,-0.278101,-12.6829,32.4381,21.6713,-11.402
0.401379,-0.264364,-12.845,34.2068,22.7373,-10.0277
0.332899,-0.258182,-13.0117,35.8983,23.7331,-8.75621
0.264414,-0.258778,-13.1804,37.4895,24.6531,-7.61004
0.197133,-0.265439,-13.3483,38.9589,25.4931,-6.60841
0.132147,-0.277559,-13.513,40.2873,26.251,-5.76608
0.070371,-0.294649,-13.6724,41.4583,26.9255,-5.09304
0.012525,-0.316325,-13.8246,42.4591,27.5165,-4.59445
-0.0408785,-0.342321,-13.9682,43.2807,28.0244,-4.27085
-0.0895596,-0.37245,-14.1023,43.9182,28.4498,-4.11821
-0.133464,-0.406601,-14.2261,44.3709,28.7935,-4.1285
-0.172742,-0.444679,-14.3393,44.642,29.0561,-4.28993
-0.20774,-0.486581,-14.442,44.7384,29.238,-4.58758
-0.238931,-0.532156,-14.5344,44.6702,29.3399,-5.00414
-0.266902,-0.581187,-14.617,44.4504,29.3621,-5.52054
-0.292306,-0.633376,-14.6901,44.0938,29.3053,-6.11698
-0.31581,-0.688366,-14.7544,43.6168,29.1708,-6.77371
-0.338064,-0.745734,-14.8104,43.0359,28.9601,-7.47182
-0.359681,-0.805016,-14.8587,42.3675,28.6757,-8.19417
-0.381207,-0.86571,-14.8998,41.627,28.3208,-8.92578
-0.40311,-0.927291,-14.9343,40.8283,27.8992,-9.6543
-0.42576,-0.989208,-14.9628,39.9833,27.4152,-10.3702
-0.449409,-1.05091,-14.9857,39.1017,26.8737,-11.0667
-0.474179,-1.11182,-15.0035,38.1911,26.2794,-11.7392
-0.500047,-1.17134,-15.0167,37.2569,25.6372,-12.3854
-0.526849,-1.22884,-15.0255,36.3026,24.9518,-13.0047
-0.554279,-1.2837,-15.0303,35.3299,24.2273,-13.5978
-0.5819,-1.33527,-15.0313,34.3393,23.4677,-14.1664
-0.609152,-1.3829,-15.0286,33.3299,22.6762,-14.7133
-0.635411,-1.42597,-15.0223,32.3002,21.8558,-15.2419
-0.660001,-1.4639,-15.0125,31.248,21.0091,-15.7564
-0.682216,-1.49612,-14.9991,30.1709,20.1385,-16.2616
-0.701395,-1.52219,-14.9821,29.0665,19.2462,-16.7624
-0.716956,-1.54171,-14.9613,27.9326,18.3341,-17.264
-0.728403,-1.55443,-14.9368,26.7677,17.4045,-17.7717
-0.735379,-1.56019,-14.9086,25.571,16.4593,-18.2906
-0.737672,-1.55894,-14.8766,24.343,15.5008,-18.8254
-0.735201,-1.55071,-14.8412,23.0852,14.5315,-19.3802
-0.728021,-1.53564,-14.8024,21.8006,13.5541,-19.9584
-0.716294,-1.51388,-14.7607,20.4936,12.5715,-20.5624
-0.70025,-1.48568,-14.7162,19.1701,11.5873,-21.1935
-0.680138,-1.45128,-14.6694,17.8371,10.6055,-21.852
-0.656183,-1.41096,-14.6203,16.5032,9.6305,-22.5365
-0.628552,-1.36505,-14.5689,15.1777,8.66748,-23.2443
-0.597305,-1.3139,-14.5152,13.871,7.72201,-23.9709
-0.562391,-1.2579,-14.4589,12.5939,6.80011,-24.7103
-0.523603,-1.19752,-14.3994,11.3575,5.90811,-25.455
-0.480588,-1.13327,-14.3363,10.1727,5.05251,-26.1958
-0.432862,-1.06572,-14.2686,9.05006,4.23978,-26.9227
-0.379802,-0.995493,-14.1958,7.99918,3.47618,-27.6249
-0.320685,-0.923262,-14.1168,7.02824,2.76751,-28.2916
-0.254744,-0.849725,-14.031,6.1437,2.11892,-28.9125
