L_X,L_Y,L_Z,R_X,R_Y,R_Z
6.39582,-5.25574,-20.153,6.01221,8.4952,-33.8592
6.39526,-5.26388,-20.1413,6.00852,8.49231,-33.8649
6.39419,-5.27253,-20.1295,6.00477,8.48935,-33.8706
6.39279,-5.28153,-20.1178,6.00107,8.48637,-33.8761
6.39118,-5.29073,-20.1063,5.99747,8.48338,-33.8816
6.38947,-5.29995,-20.0951,5.99401,8.4804,-33.887
6.38772,-5.30905,-20.0842,5.99067,8.47748,-33.8923
6.38596,-5.31789,-20.0739,5.98744,8.47468,-33.8976
6.38417,-5.32632,-20.0641,5.98424,8.47205,-33.9028
6.38231,-5.33423,-20.0549,5.98104,8.46966,-33.9079
6.38032,-5.34153,-20.0465,5.97777,8.46757,-33.913
6.37813,-5.34812,-20.0388,5.9744,8.46586,-33.9179
6.37567,-5.35394,-20.032,5.9709,8.46463,-33.9226
6.37288,-5.35893,-20.0262,5.96725,8.46393,-33.9272
6.3697,-5.36304,-20.0212,5.96344,8.46385,-33.9317
6.36612,-5.36625,-20.0173,5.9595,8.46445,-33.9361
6.36213,-5.36853,-20.0143,5.95542,8.46578,-33.9403
6.35778,-5.36988,-20.0123,5.95124,8.46786,-33.9444
6.35312,-5.3703,-20.011,5.94698,8.47069,-33.9485
6.34822,-5.36982,-20.0106,5.94265,8.47428,-33.9524
6.34318,-5.36843,-20.0108,5.93828,8.47858,-33.9562
6.33808,-5.36617,-20.0114,5.93389,8.48355,-33.9598
6.33305,-5.36307,-20.0124,5.92948,8.4891,-33.9633
6.32816,-5.35917,-20.0136,5.92508,8.49514,-33.9666
6.32352,-5.35452,-20.0148,5.92072,8.50156,-33.9696
6.31921,-5.34919,-20.0159,5.91643,8.50824,-33.9725
6.31529,-5.34326,-20.0169,5.91226,8.51502,-33.9753
6.31181,-5.33683,-20.0175,5.90826,8.52177,-33.9778
6.3088,-5.33001,-20.018,5.90448,8.52835,-33.9802
6.30627,-5.32293,-20.0181,5.90096,8.53464,-33.9824
6.30421,-5.31572,-20.0181,5.89771,8.54054,-33.9843
6.30262,-5.30855,-20.0179,5.89476,8.54596,-33.9859
6.30147,-5.30157,-20.0178,5.8921,8.55086,-33.9872
6.30071,-5.29491,-20.0177,5.88972,8.55521,-33.988
6.30032,-5.28873,-20.0177,5.88763,8.55897,-33.9884
6.30023,-5.28311,-20.018,5.8858,8.56216,-33.9882
6.30041,-5.27814,-20.0187,5.88425,8.56483,-33.9875
6.3008,-5.27386,-20.0197,5.883,8.56702,-33.9862
6.30133,-5.2703,-20.0211,5.88208,8.5688,-33.9842
6.30193,-5.26745,-20.023,5.88155,8.57023,-33.9815
6.30255,-5.26528,-20.0253,5.88146,8.57139,-33.9781
6.3031,-5.26373,-20.028,5.88187,8.57234,-33.974
6.30354,-5.26273,-20.0312,5.88281,8.57314,-33.9693
6.30384,-5.2622,-20.0347,5.88433,8.57386,-33.9639
6.30398,-5.26205,-20.0387,5.88642,8.57452,-33.9581
6.30396,-5.2622,-20.0428,5.88906,8.57516,-33.9519
6.3038,-5.26255,-20.0472,5.89222,8.57581,-33.9455
6.30351,-5.26301,-20.0518,5.89582,8.57651,-33.939
6.30313,-5.26352,-20.0565,5.89979,8.57728,-33.9325
6.30269,-5.26402,-20.0612,5.90404,8.57817,-33.9261
6.30222,-5.26446,-20.066,5.90849,8.5792,-33.9199
6.30174,-5.2648,-20.0707,5.91304,8.58038,-33.914
6.3013,-5.26505,-20.0754,5.9176,8.58175,-33.9083
6.30092,-5.26521,-20.0799,5.92207,8.58327,-33.903
6.3006,-5.26529,-20.0842,5.92634,8.58493,-33.8981
6.30036,-5.26533,-20.0882,5.9303,8.58669,-33.8937
6.30021,-5.26536,-20.092,5.93388,8.58849,-33.89
6.30013,-5.26544,-20.0954,5.93703,8.59025,-33.8869
6.30014,-5.26562,-20.0984,5.93972,8.59194,-33.8847
6.30023,-5.26596,-20.101,5.94198,8.59346,-33.8833
6.3004,-5.26651,-20.103,5.94392,8.59478,-33.8828
6.30067,-5.26731,-20.1046,5.94564,8.59585,-33.8831
6.30103,-5.26838,-20.1057,5.94729,8.59661,-33.8842
6.30147,-5.26974,-20.1063,5.94902,8.59702,-33.8859
6.30202,-5.27139,-20.1065,5.95099,8.59702,-33.8882
6.30265,-5.27333,-20.1064,5.95333,8.59659,-33.8911
6.30336,-5.27552,-20.1061,5.95614,8.59565,-33.8945
6.30416,-5.27794,-20.1055,5.95949,8.59417,-33.8984
6.30504,-5.28055,-20.1049,5.96341,8.59212,-33.9026
6.30599,-5.28329,-20.1042,5.96789,8.58949,-33.9072
6.30701,-5.28612,-20.1033,5.9729,8.58627,-33.9119
6.30809,-5.28898,-20.1023,5.97837,8.58251,-33.9169
6.30919,-5.29184,-20.1012,5.98422,8.57828,-33.9219
6.31027,-5.29463,-20.0998,5.99037,8.57365,-33.927
6.31131,-5.29736,-20.0982,5.99672,8.56873,-33.9319
6.31225,-5.29997,-20.0964,6.00315,8.56364,-33.9367
6.31305,-5.30246,-20.0944,6.0096,8.55851,-33.9411
6.31368,-5.3048,-20.0922,6.01599,8.55347,-33.9452
6.31412,-5.30697,-20.09,6.02224,8.54864,-33.9488
6.31437,-5.30896,-20.0876,6.0283,8.54414,-33.9518
6.31444,-5.31074,-20.0854,6.03414,8.54008,-33.954
6.31435,-5.31231,-20.0833,6.03976,8.53652,-33.9553
6.31418,-5.31364,-20.0815,6.04518,8.53354,-33.9556
6.314,-5.31475,-20.08,6.05044,8.53117,-33.9548
6.31389,-5.31562,-20.0789,6.0556,8.52944,-33.9527
6.31399,-5.31627,-20.0783,6.06073,8.52834,-33.9493
6.3144,-5.31668,-20.0779,6.0659,8.52788,-33.9446
6.31527,-5.31691,-20.0779,6.07118,8.52802,-33.9386
6.31671,-5.31697,-20.0781,6.0766,8.52871,-33.9314
6.31882,-5.31692,-20.0782,6.0822,8.52989,-33.9229
6.32169,-5.31681,-20.0781,6.08796,8.53152,-33.9135
6.32538,-5.31671,-20.0776,6.09386,8.53349,-33.9031
6.3299,-5.3167,-20.0765,6.09985,8.53575,-33.8921
6.33526,-5.31686,-20.0745,6.10586,8.53819,-33.8806
6.34145,-5.31728,-20.0714,6.11181,8.54076,-33.869
6.34841,-5.31803,-20.0671,6.11759,8.54336,-33.8576
6.35607,-5.31918,-20.0614,6.12312,8.54595,-33.8466
6.36431,-5.32076,-20.0544,6.12828,8.54848,-33.8364
6.37298,-5.32281,-20.046,6.133,8.55092,-33.8271
6.38194,-5.32529,-20.0366,6.13717,8.55324,-33.819
6.391,-5.32821,-20.0261,6.14074,8.55545,-33.812
6.39997,-5.33148,-20.0151,6.14364,8.55755,-33.8063
6.40866,-5.33504,-20.0036,6.14582,8.55956,-33.8019
6.41691,-5.3388,-19.9921,6.14725,8.56151,-33.7988
6.42461,-5.34269,-19.9808,6.14794,8.56344,-33.7969
6.43166,-5.34661,-19.9699,6.1479,8.56541,-33.7962
6.438,-5.3505,-19.9596,6.14716,8.56749,-33.7964
6.44363,-5.35429,-19.95,6.1458,8.56976,-33.7976
6.44856,-5.35793,-19.9411,6.14386,8.5723,-33.7994
6.45282,-5.36141,-19.9329,6.14144,8.57517,-33.8018
6.45647,-5.36471,-19.9253,6.13861,8.57846,-33.8047
6.45957,-5.36786,-19.9181,6.13545,8.5822,-33.808
6.46219,-5.37086,-19.9111,6.13202,8.58644,-33.8116
6.46439,-5.37375,-19.9043,6.12838,8.5912,-33.8156
6.46621,-5.37656,-19.8974,6.12458,8.59649,-33.8199
6.46771,-5.37932,-19.8902,6.12068,8.60229,-33.8247
6.46889,-5.38206,-19.8829,6.11675,8.60861,-33.8298
6.46977,-5.3848,-19.8752,6.11285,8.61539,-33.8352
6.47035,-5.38754,-19.8672,6.10907,8.62264,-33.841
6.47063,-5.39027,-19.859,6.10553,8.63028,-33.8468
6.47062,-5.39296,-19.8507,6.10232,8.63826,-33.8527
6.47039,-5.39556,-19.8425,6.0996,8.64655,-33.8582
6.47005,-5.39802,-19.8345,6.09752,8.65506,-33.8632
6.46979,-5.40024,-19.8268,6.09621,8.66375,-33.8673
6.46989,-5.40211,-19.8195,6.09581,8.67256,-33.8702
6.47071,-5.4035,-19.8125,6.09648,8.68146,-33.8715
6.47272,-5.40425,-19.8056,6.09831,8.69041,-33.8709
6.47641,-5.40417,-19.7987,6.10141,8.69939,-33.8683
6.48238,-5.40307,-19.7914,6.1058,8.70839,-33.8634
6.49123,-5.40071,-19.7833,6.11148,8.71737,-33.8562
6.50352,-5.39687,-19.774,6.11839,8.7263,-33.8466
6.51975,-5.39135,-19.763,6.12636,8.7351,-33.835
6.54031,-5.38397,-19.7499,6.13513,8.74368,-33.8217
6.56539,-5.37462,-19.7345,6.14436,8.75185,-33.8072
6.59497,-5.36325,-19.7166,6.15359,8.7594,-33.7923
6.62875,-5.34992,-19.6963,6.16228,8.76604,-33.7778
6.66618,-5.33474,-19.6738,6.16985,8.77145,-33.7647
6.70642,-5.31795,-19.6497,6.1757,8.77526,-33.7542
6.74847,-5.29984,-19.6245,6.17928,8.77712,-33.747
6.79117,-5.28069,-19.599,6.18017,8.77677,-33.7439
6.83338,-5.26088,-19.5736,6.17811,8.774,-33.7452
6.874,-5.24074,-19.5488,6.17304,8.76875,-33.7513
6.91204,-5.22065,-19.5252,6.16507,8.76108,-33.7622
6.94668,-5.20092,-19.5028,6.15456,8.75117,-33.7777
6.9773,-5.1818,-19.482,6.14201,8.73938,-33.7972
7.00352,-5.16345,-19.4624,6.12819,8.72614,-33.8195
7.02524,-5.14585,-19.4438,6.11404,8.71207,-33.8431
7.04263,-5.12884,-19.4259,6.10067,8.6978,-33.866
7.05618,-5.1121,-19.4081,6.08937,8.68406,-33.886
7.06665,-5.0951,-19.3898,6.08153,8.67158,-33.9007
7.07514,-5.07711,-19.3705,6.07862,8.66106,-33.9073
7.08302,-5.05723,-19.3493,6.0822,8.6532,-33.9031
7.09199,-5.03433,-19.3255,6.09383,8.64861,-33.8849
7.104,-5.00707,-19.2983,6.11507,8.64785,-33.8498
7.12132,-4.9739,-19.2667,6.14736,8.65136,-33.7948
7.14641,-4.93307,-19.23,6.19198,8.65945,-33.7171
7.18192,-4.88269,-19.1871,6.24998,8.67226,-33.6143
7.23064,-4.82073,-19.1373,6.32204,8.68974,-33.4846
7.29541,-4.74513,-19.0799,6.40847,8.71164,-33.3268
7.37907,-4.65381,-19.0142,6.50913,8.73745,-33.1405
7.48438,-4.54475,-18.94,6.62341,8.76643,-32.926
7.61398,-4.41607,-18.857,6.75022,8.79762,-32.6847
7.77028,-4.26605,-18.7652,6.88806,8.82988,-32.4186
7.95543,-4.09321,-18.6648,7.03504,8.86192,-32.1306
8.17118,-3.8963,-18.5565,7.18896,8.89237,-31.8242
8.41885,-3.67433,-18.4412,7.3474,8.91988,-31.5033
8.6992,-3.42658,-18.3199,7.50778,8.94316,-31.1721
9.01243,-3.15257,-18.1943,7.66752,8.96105,-30.8351
9.35811,-2.852,-18.066,7.82404,8.97258,-30.4966
9.7353,-2.52473,-17.9368,7.97491,8.97701,-30.1607
10.1425,-2.17065,-17.8086,8.11789,8.97383,-29.8315
10.578,-1.78965,-17.6832,8.25101,8.96272,-29.5125
11.0396,-1.3815,-17.5625,8.37263,8.94361,-29.2068
11.5252,-0.94583,-17.4478,8.48146,8.91653,-28.917
12.0329,-0.481991,-17.3402,8.57667,8.88168,-28.6453
12.561,0.0109369,-17.2403,8.65784,8.83938,-28.3929
13.1085,0.534194,-17.148,8.72505,8.79008,-28.1608
13.675,1.08932,-17.0623,8.77879,8.73433,-27.9489
14.2608,1.67812,-16.9812,8.82,8.67283,-27.7569
14.8671,2.30261,-16.9019,8.85003,8.60643,-27.5837
15.4959,2.96482,-16.8204,8.87053,8.53614,-27.4281
16.1493,3.66672,-16.7318,8.88339,8.46316,-27.2881
16.8301,4.40983,-16.6303,8.89067,8.38886,-27.1618
17.5403,5.19505,-16.5094,8.89448,8.31482,-27.0469
18.2818,6.02222,-16.3629,8.89689,8.24274,-26.9411
19.055,6.88981,-16.1845,8.89988,8.17443,-26.8422
19.8588,7.79454,-15.9689,8.90524,8.11172,-26.7482
20.6899,8.73116,-15.7126,8.91452,8.05639,-26.657
21.5427,9.69219,-15.4136,8.929,8.01007,-26.5669
22.4086,10.6678,-15.0728,8.94967,7.97414,-26.4759
23.2764,11.6461,-14.6941,8.97718,7.94968,-26.3828
24.1322,12.613,-14.2843,9.01184,7.93735,-26.2863
24.9596,13.5528,-13.8538,9.05359,7.93735,-26.1856
25.7407,14.4486,-13.4157,9.10201,7.94941,-26.0804
26.4566,15.283,-12.9858,9.15632,7.97283,-25.9706
27.0882,16.0385,-12.5809,9.21541,8.00642,-25.8566
27.6176,16.6985,-12.2183,9.27793,8.04864,-25.7391
28.0289,17.2476,-11.9145,9.34233,8.09763,-25.6192
28.3088,17.6726,-11.6838,9.40695,8.1513,-25.4979
28.448,17.9629,-11.5376,9.47011,8.20748,-25.3767
28.4413,18.1109,-11.4834,9.53015,8.26393,-25.2571
28.2879,18.1125,-11.5245,9.58556,8.3185,-25.1409
27.9918,17.9672,-11.6599,9.63496,8.36918,-25.03
27.5611,17.6778,-11.8843,9.67724,8.41417,-24.9262
27.0081,17.2511,-12.1886,9.71153,8.45198,-24.8315
26.3482,16.6965,-12.5604,9.73724,8.48141,-24.7476
25.5995,16.0268,-12.9846,9.75412,8.50161,-24.6761
24.782,15.2572,-13.4447,9.76216,8.51208,-24.618
23.9166,14.405,-13.9232,9.76156,8.51267,-24.5741
23.0244,13.489,-14.4034,9.75269,8.50355,-24.5449
22.1259,12.5292,-14.8697,9.73603,8.48521,-24.5304
21.2403,11.5457,-15.3086,9.71216,8.4584,-24.5301
20.385,10.5586,-15.7093,9.68167,8.42406,-24.5431
19.5755,9.58684,-16.0638,9.64522,8.38338,-24.5682
18.8247,8.64787,-16.3666,9.60346,8.33763,-24.604
18.1428,7.75711,-16.6147,9.55705,8.28824,-24.6489
17.5375,6.92748,-16.8072,9.50657,8.23666,-24.7013
17.0137,6.16923,-16.9444,9.45253,8.18439,-24.76
16.5737,5.48971,-17.0276,9.39534,8.13292,-24.8238
16.2173,4.89353,-17.059,9.33528,8.08369,-24.892
15.9416,4.38258,-17.0416,9.27257,8.03813,-24.9643
15.7421,3.95632,-16.9791,9.20732,7.99762,-25.0404
15.6119,3.61205,-16.8759,9.13962,7.9635,-25.1206
15.5432,3.34517,-16.7375,9.06956,7.9371,-25.2051
15.5271,3.14961,-16.57,8.99725,7.91971,-25.2945
15.5541,3.01806,-16.3799,8.92287,7.91267,-25.3895
15.6152,2.94244,-16.1742,8.84668,7.91737,-25.4908
15.7019,2.91419,-15.9591,8.76902,7.9353,-25.5991
15.8067,2.92461,-15.7404,8.69039,7.96813,-25.7152
15.9233,2.96521,-15.5226,8.61134,8.01775,-25.84
16.047,3.02795,-15.3089,8.53249,8.08637,-25.9746
16.1739,3.10545,-15.1018,8.45455,8.17655,-26.1201
16.3012,3.19109,-14.9028,8.37829,8.2912,-26.2781
16.4263,3.27908,-14.713,8.30457,8.4336,-26.4498
16.5468,3.36448,-14.533,8.23449,8.60739,-26.6365
16.6604,3.44313,-14.363,8.16936,8.81647,-26.8386
16.7648,3.51165,-14.2027,8.11085,9.06498,-27.0561
16.8577,3.56737,-14.0508,8.06105,9.35711,-27.2879
16.9374,3.60831,-13.9062,8.02247,9.69703,-27.5321
17.0025,3.63318,-13.7673,7.99796,10.0887,-27.786
17.0522,3.64137,-13.6334,7.99073,10.5356,-28.0462
17.0864,3.63292,-13.5042,8.00413,11.0408,-28.3086
17.1055,3.60851,-13.3805,8.04155,11.6065,-28.5682
17.1105,3.56935,-13.2634,8.10625,12.2338,-28.8195
17.1028,3.51709,-13.1545,8.20113,12.9228,-29.0566
17.0838,3.45369,-13.0549,8.32859,13.6724,-29.2729
17.0554,3.38131,-12.9656,8.49032,14.4798,-29.4622
17.0192,3.3021,-12.8862,8.68716,15.3408,-29.6181
16.977,3.21815,-12.816,8.9189,16.2498,-29.7355
16.9305,3.13134,-12.7533,9.18425,17.1995,-29.8103
16.8814,3.04326,-12.6959,9.48073,18.1814,-29.8402
16.8312,2.95523,-12.6415,9.8047,19.1858,-29.8251
16.7812,2.86823,-12.5877,10.1513,20.2018,-29.7674
16.7325,2.78296,-12.5322,10.5148,21.2182,-29.6719
16.686,2.69982,-12.4733,10.8885,22.2231,-29.5459
16.6423,2.61898,-12.4096,11.2651,23.205,-29.3984
16.6013,2.54038,-12.3406,11.6369,24.1525,-29.2394
16.5631,2.46378,-12.2661,11.9963,25.0549,-29.0796
16.5271,2.3889,-12.187,12.336,25.9025,-28.9286
16.4926,2.3154,-12.1043,12.6494,26.6867,-28.7952
16.4585,2.24306,-12.0196,12.9309,27.4004,-28.6859
16.4237,2.17175,-11.9344,13.1762,28.0378,-28.6052
16.3871,2.10149,-11.8506,13.382,28.5946,-28.5554
16.3475,2.03244,-11.7695,13.5465,29.068,-28.537
16.3041,1.96492,-11.6923,13.6691,29.4562,-28.5492
16.2562,1.89933,-11.6199,13.75,29.7588,-28.5899
16.2037,1.83613,-11.5525,13.7907,29.9761,-28.6564
16.1467,1.77585,-11.49,13.7929,30.1094,-28.7455
16.0858,1.71893,-11.4317,13.7592,30.1605,-28.8531
16.0219,1.6658,-11.3765,13.6924,30.132,-28.9751
15.9564,1.61681,-11.3229,13.5956,30.0266,-29.1067
15.8908,1.57212,-11.2695,13.4718,29.8473,-29.243
15.8266,1.53183,-11.2145,13.3243,29.5974,-29.3789
15.7653,1.49585,-11.1565,13.1558,29.2802,-29.5097
15.7084,1.46398,-11.0945,12.9691,28.8991,-29.631
15.6571,1.43588,-11.0279,12.7663,28.4572,-29.7391
15.6122,1.4111,-10.9567,12.5495,27.9578,-29.8314
15.5741,1.38912,-10.8812,12.3204,27.4038,-29.9061
15.5429,1.36933,-10.8019,12.0803,26.798,-29.9623
15.5183,1.35113,-10.7198,11.8307,26.1433,-30.0001
15.4995,1.33394,-10.636,11.5728,25.4425,-30.0202
15.4856,1.31718,-10.5519,11.3076,24.6986,-30.0243
15.4751,1.30033,-10.4691,11.0364,23.9149,-30.0143
15.4665,1.2829,-10.3891,10.7601,23.0953,-29.9932
15.458,1.26446,-10.3138,10.4796,22.2439,-29.9641
15.4476,1.24462,-10.2448,10.1958,21.3658,-29.9305
15.4335,1.22309,-10.1838,9.90959,20.4669,-29.8962
