L_X,L_Y,L_Z,R_X,R_Y,R_Z
8.22887,-7.1932,3.14716,24.6453,-7.59457,-24.4355
8.66355,-7.31046,3.22833,24.4089,-7.36301,-24.6129
9.18982,-7.42659,3.31055,24.1691,-7.06511,-24.8342
9.84369,-7.54462,3.40457,23.9076,-6.70561,-25.0907
10.6629,-7.6663,3.5186,23.6051,-6.29204,-25.3761
11.6838,-7.79126,3.65967,23.2437,-5.83606,-25.688
12.9384,-7.91639,3.83557,22.8085,-5.35492,-26.0281
14.4514,-8.03554,4.05733,22.2903,-4.87247,-26.3999
16.2382,-8.13903,4.34081,21.6886,-4.41914,-26.8036
18.3028,-8.21328,4.70716,21.0135,-4.02983,-27.2313
20.6366,-8.24028,5.18166,20.2853,-3.73976,-27.6629
23.2176,-8.19755,5.7915,19.5319,-3.57907,-28.0672
26.0106,-8.05899,6.56202,18.7838,-3.56793,-28.4053
28.9684,-7.79716,7.51243,18.0687,-3.71342,-28.6378
32.0342,-7.38708,8.65096,17.4071,-4.00876,-28.7316
35.1448,-6.81081,9.9697,16.8091,-4.43452,-28.6667
38.2351,-6.06225,11.4412,16.2746,-4.9613,-28.4392
41.2427,-5.15007,13.0173,15.7947,-5.5529,-28.0625
44.1114,-4.09829,14.6328,15.3553,-6.17008,-27.5652
46.794,-2.94345,16.2129,14.9401,-6.77436,-26.987
49.2535,-1.72983,17.6828,14.5344,-7.33178,-26.3738
51.4626,-0.503747,18.9783,14.1268,-7.81594,-25.7711
53.4027,0.691642,20.0541,13.7099,-8.2097,-25.2191
55.0619,1.81977,20.8881,13.2799,-8.50548,-24.7486
56.4346,2.85245,21.482,12.8355,-8.70406,-24.3798
57.5197,3.76993,21.8563,12.377,-8.81271,-24.1224
58.3204,4.55985,22.0428,11.9057,-8.84302,-23.9771
58.8437,5.21532,22.0743,11.4231,-8.80901,-23.9377
59.0994,5.73297,21.9757,10.9317,-8.72563,-23.9926
59.1002,6.11126,21.7574,10.4345,-8.60764,-24.1264
58.8613,6.34946,21.4142,9.9352,-8.46887,-24.3213
58.4005,6.44685,20.9291,9.43839,-8.3217,-24.5584
57.7381,6.40268,20.2797,8.94917,-8.17674,-24.8186
56.8974,6.2167,19.4467,8.4731,-8.04261,-25.0832
55.9042,5.89039,18.4203,8.01589,-7.92585,-25.3351
54.7867,5.42814,17.2059,7.58307,-7.83096,-25.5588
53.5749,4.83876,15.8265,7.17973,-7.76057,-25.7411
52.3,4.13625,14.3236,6.8102,-7.71568,-25.8715
50.9938,3.34043,12.755,6.47796,-7.69606,-25.9423
49.6876,2.47656,11.1892,6.18555,-7.70049,-25.9487
48.4117,1.57439,9.69845,5.93448,-7.72702,-25.8889
47.1942,0.665968,8.35073,5.72529,-7.77328,-25.7637
46.0608,-0.216451,7.20208,5.55737,-7.83653,-25.5769
45.0333,-1.04296,6.29101,5.42904,-7.91386,-25.335
44.1296,-1.78768,5.63564,5.33736,-8.0023,-25.0468
43.3624,-2.42982,5.23365,5.27834,-8.09897,-24.7227
42.7387,-2.95394,5.06406,5.24698,-8.20121,-24.3743
42.2589,-3.34931,5.0906,5.23761,-8.30666,-24.0129
41.917,-3.6092,5.26615,5.24428,-8.41342,-23.6487
41.6998,-3.73017,5.53776,5.26112,-8.52,-23.2898
41.5881,-3.71197,5.85186,5.28266,-8.62534,-22.9418
41.558,-3.55815,6.15873,5.3042,-8.72874,-22.6074
41.5824,-3.27737,6.41613,5.32205,-8.82977,-22.2865
41.6339,-2.88493,6.59199,5.33366,-8.92815,-21.977
41.6875,-2.404,6.66602,5.33785,-9.02368,-21.675
41.7238,-1.86611,6.63038,5.33464,-9.11613,-21.3768
41.7315,-1.31048,6.49003,5.32537,-9.20521,-21.0788
41.7087,-0.781678,6.26235,5.31245,-9.29047,-20.7795
41.6633,-0.326304,5.97688,5.29939,-9.37137,-20.4796
41.6113,0.011885,5.67426,5.29075,-9.44732,-20.1823
41.573,0.197027,5.40449,5.29223,-9.51776,-19.8932
41.5685,0.206225,5.22339,5.31086,-9.58238,-19.6197
41.6121,0.0337258,5.18727,5.35515,-9.64124,-19.3703
41.7073,-0.306102,5.34593,5.43519,-9.69501,-19.1539
41.8436,-0.777878,5.73524,5.56272,-9.74491,-18.979
41.9968,-1.32706,6.37016,5.75099,-9.79273,-18.8531
42.1309,-1.88529,7.2399,6.01453,-9.84058,-18.7822
42.2036,-2.37848,8.3056,6.36886,-9.89066,-18.7699
42.1709,-2.73626,9.50154,6.82992,-9.94466,-18.8173
41.9917,-2.901,10.7399,7.41363,-10.0033,-18.9226
41.6303,-2.83474,11.9192,8.13505,-10.0654,-19.0806
41.0596,-2.52409,12.936,9.00759,-10.1272,-19.2835
40.2635,-1.98271,13.6996,10.0421,-10.1814,-19.5201
39.2397,-1.25141,14.1455,11.246,-10.2167,-19.7768
38.0025,-0.394891,14.2452,12.6222,-10.217,-20.0375
36.5847,0.504974,14.0099,14.1683,-10.1619,-20.2841
35.0367,1.35977,13.4853,15.8759,-10.027,-20.4972
33.4223,2.08703,12.7428,17.7298,-9.78576,-20.6569
31.8108,2.6215,11.8662,19.7084,-9.41102,-20.7447
30.2676,2.92192,10.9392,21.7838,-8.87825,-20.7444
28.8456,2.97228,10.0353,23.9232,-8.16873,-20.6448
27.5789,2.77847,9.21114,26.0911,-7.27309,-20.4408
26.481,2.36284,8.5043,28.2518,-6.19423,-20.1349
25.5464,1.75886,7.93348,30.3725,-4.94919,-19.737
24.7539,1.00695,7.50073,32.4267,-3.56919,-19.2617
24.072,0.151737,7.19476,34.3955,-2.09757,-18.7253
23.4641,-0.760147,6.99463,36.269,-0.586015,-18.1421
22.8934,-1.68227,6.87335,38.0443,0.910628,-17.5218
22.3269,-2.57115,6.8013,39.7235,2.33944,-16.8706
21.7379,-3.38918,6.74904,41.3101,3.65424,-16.1934
21.1075,-4.10727,6.68965,42.8053,4.81878,-15.4978
20.4244,-4.70666,6.6003,44.2062,5.80852,-14.7975
19.6838,-5.17952,6.46328,45.5041,6.61087,-14.1137
18.8865,-5.52815,6.26626,46.6851,7.22433,-13.4747
18.0374,-5.76323,6.00247,47.7315,7.65658,-12.9135
17.1445,-5.90143,5.67068,48.624,7.92191,-12.4646
16.2187,-5.96298,5.27523,49.3442,8.03815,-12.1592
15.2732,-5.96934,4.82592,49.8772,8.02335,-12.0218
14.3229,-5.94115,4.33775,50.2135,7.89329,-12.0665
13.384,-5.89658,3.83013,50.3499,7.66013,-12.2939
12.4725,-5.85019,3.3255,50.2897,7.33195,-12.6915
11.6037,-5.81246,2.84691,50.0418,6.91364,-13.2349
10.7907,-5.78976,2.41542,49.6195,6.40801,-13.8922
10.044,-5.78492,2.04786,49.0387,5.81734,-14.6277
9.37081,-5.79781,1.75505,48.3166,5.14462,-15.4072
8.77538,-5.82631,1.54105,47.4702,4.39437,-16.2011
8.25871,-5.86712,1.40324,46.5162,3.57344,-16.9866
7.81909,-5.91658,1.33362,45.4707,2.69107,-17.7478
7.45264,-5.97126,1.32026,44.349,1.75905,-18.4755
7.15416,-6.02826,1.34958,43.1668,0.7913,-19.1641
6.91788,-6.08543,1.40811,41.9406,-0.196365,-19.81
6.73801,-6.1414,1.48429,40.6878,-1.18682,-20.4087
6.6092,-6.19561,1.56951,39.4273,-2.16208,-20.9543
6.52674,-6.24819,1.65889,38.179,-3.10411,-21.4394
6.48644,-6.29986,1.75124,36.9634,-3.99528,-21.8565
6.48454,-6.35182,1.84861,35.8003,-4.81901,-22.2005
6.51727,-6.40562,1.95496,34.7077,-5.56036,-22.4706
6.58065,-6.46296,2.07507,33.7005,-6.20626,-22.6721
6.67021,-6.52552,2.21275,32.7893,-6.74576,-22.816
6.78123,-6.59465,2.36967,31.9796,-7.17003,-22.9179
6.90914,-6.67126,2.54478,31.2709,-7.47212,-22.996
7.05024,-6.75568,2.73408,30.6564,-7.647,-23.0693
7.20278,-6.84788,2.93189,30.1231,-7.69162,-23.1553
7.36804,-6.94761,3.13185,29.6518,-7.60544,-23.2683
7.55133,-7.05463,3.3276,29.219,-7.3915,-23.4181
7.76289,-7.16877,3.5134,28.7981,-7.05772,-23.6087
8.01835,-7.28991,3.68432,28.3632,-6.61863,-23.8384
8.33878,-7.41782,3.83658,27.8912,-6.0966,-24.0991
8.75037,-7.55177,3.96777,27.3659,-5.5223,-24.3776
9.28354,-7.69008,4.07747,26.78,-4.93375,-24.6575
9.97161,-7.82955,4.16797,26.136,-4.37357,-24.9225
10.8489,-7.96501,4.24547,25.4452,-3.8849,-25.1595
11.9484,-8.08892,4.3211,24.7249,-3.50615,-25.36
13.2992,-8.19114,4.41231,23.9953,-3.2663,-25.5209
14.9234,-8.2588,4.54351,23.2749,-3.18145,-25.642
16.8335,-8.27613,4.74567,22.5776,-3.25355,-25.7239
19.0295,-8.22428,5.05495,21.9117,-3.47139,-25.7659
21.4971,-8.08105,5.50944,21.2794,-3.81315,-25.7655
24.2063,-7.82123,6.14528,20.6783,-4.24974,-25.7199
27.1123,-7.41781,6.99156,20.1029,-4.74837,-25.6286
30.1577,-6.84516,8.06524,19.5464,-5.27586,-25.4958
33.2767,-6.08402,9.3659,19.0024,-5.80132,-25.3313
36.4013,-5.12782,10.8722,18.465,-6.29813,-25.15
39.4679,-3.98862,12.5412,17.9301,-6.74526,-24.9701
42.4237,-2.70081,14.3128,17.3942,-7.12787,-24.8114
45.231,-1.32037,16.1176,16.855,-7.43743,-24.6923
47.8686,0.0805038,17.8861,16.3103,-7.67141,-24.6284
50.3291,1.42267,19.5582,15.7582,-7.83266,-24.6307
52.6138,2.63069,21.0885,15.1973,-7.92864,-24.7048
54.7273,3.64255,22.4486,14.6266,-7.97048,-24.8504
56.6726,4.41632,23.6266,14.0466,-7.97181,-25.0611
58.4482,4.93309,24.6222,13.4593,-7.94744,-25.3254
60.0472,5.19663,25.4421,12.8682,-7.91204,-25.6268
61.4584,5.2304,26.0935,12.2785,-7.87879,-25.9459
62.6679,5.07264,26.5797,11.6966,-7.85827,-26.2609
63.6613,4.77071,26.897,11.1289,-7.85768,-26.5503
64.4254,4.37507,27.0348,10.5813,-7.8806,-26.7939
64.9501,3.93428,26.9778,10.0587,-7.92724,-26.9754
65.2296,3.49058,26.7096,9.56421,-7.99503,-27.0836
65.2635,3.07703,26.2166,9.09933,-8.07946,-27.1127
65.0565,2.71575,25.4919,8.66431,-8.17503,-27.0627
64.6197,2.41762,24.5381,8.25859,-8.27612,-26.9378
63.9699,2.18288,23.3701,7.88134,-8.37762,-26.7458
63.1301,2.00299,22.017,7.53176,-8.47545,-26.4965
62.1284,1.86289,20.5216,7.20938,-8.56672,-26.2008
60.9977,1.74388,18.9393,6.91412,-8.64981,-25.8692
59.7743,1.62632,17.3341,6.64626,-8.7243,-25.5113
58.496,1.49272,15.7735,6.40617,-8.79072,-25.1352
57.2002,1.32982,14.3221,6.19394,-8.85034,-24.7479
55.9214,1.12999,13.0365,6.00913,-8.90472,-24.355
54.6894,0.891792,11.9602,5.85054,-8.95561,-23.9609
53.528,0.619305,11.1216,5.71611,-9.00468,-23.5692
52.4543,0.320951,10.5325,5.603,-9.0534,-23.1824
51.4781,0.00828782,10.1882,5.5077,-9.1029,-22.802
50.6025,-0.305673,10.0686,5.42621,-9.15385,-22.4291
49.8241,-0.607836,10.1403,5.35433,-9.20644,-22.0641
49.1344,-0.886178,10.3593,5.28803,-9.26031,-21.7073
48.5209,-1.13089,10.6745,5.22388,-9.3146,-21.3591
47.969,-1.33521,11.0315,5.15943,-9.36817,-21.0202
47.4636,-1.49634,11.3767,5.09378,-9.41972,-20.6916
46.9915,-1.61614,11.6618,5.0278,-9.46808,-20.3749
46.5431,-1.7015,11.8487,4.96436,-9.51248,-20.0725
46.1136,-1.76419,11.9128,4.90845,-9.55282,-19.7875
45.7038,-1.82026,11.8478,4.86697,-9.58973,-19.5243
45.3198,-1.88813,11.667,4.84875,-9.62469,-19.2878
44.9718,-1.98596,11.4043,4.86428,-9.65996,-19.0832
44.6704,-2.1278,11.1113,4.92566,-9.69839,-18.916
44.4238,-2.31902,10.8509,5.04629,-9.74329,-18.7907
44.232,-2.55181,10.6879,5.24064,-9.79795,-18.7111
44.0836,-2.80173,10.6764,5.52381,-9.8652,-18.6796
43.9528,-3.02683,10.8473,5.91103,-9.94691,-18.6973
43.7994,-3.17062,11.1991,6.41712,-10.0433,-18.7636
43.5722,-3.16989,11.6945,7.05589,-10.1526,-18.8759
43.2141,-2.96591,12.2648,7.83943,-10.2702,-19.0296
42.6685,-2.51771,12.8223,8.77743,-10.3885,-19.218
41.8869,-1.81509,13.2757,9.87647,-10.4965,-19.4323
40.8367,-0.887936,13.5459,11.1393,-10.5796,-19.6615
39.5096,0.191147,13.581,12.564,-10.6196,-19.893
37.9292,1.31415,13.3647,14.1438,-10.5954,-20.1124
36.1531,2.35528,12.9188,15.8662,-10.4838,-20.3049
34.2684,3.19476,12.2977,17.7132,-10.2608,-20.4554
32.3786,3.7409,11.5756,19.6615,-9.90368,-20.5503
30.5854,3.94293,10.8318,21.683,-9.39294,-20.5787
28.9705,3.7917,10.1359,23.7467,-8.71511,-20.5336
27.5844,3.31146,9.53856,25.8199,-7.86468,-20.4126
26.4421,2.54844,9.06703,27.871,-6.84595,-20.219
25.5263,1.56159,8.72527,29.8713,-5.67367,-19.9604
24.7951,0.417004,8.49757,31.7974,-4.37256,-19.6472
24.1919,-0.815139,8.35417,33.6319,-2.97572,-19.2902
23.6568,-2.06324,8.25784,35.3641,-1.52197,-18.8979
23.1354,-3.25841,8.17048,36.9895,-0.0526739,-18.4755
22.5861,-4.3401,8.05839,38.5077,1.39128,-18.0248
21.9809,-5.2614,7.8955,39.9211,2.77201,-17.5471
21.3048,-5.99242,7.66408,41.2324,4.05616,-17.0455
20.5514,-6.52104,7.35389,42.4434,5.21574,-16.5288
19.72,-6.85147,6.96062,43.5538,6.22795,-16.0122
18.8135,-7.00147,6.48498,44.5612,7.07493,-15.5176
17.8378,-6.99933,5.93234,45.4611,7.74319,-15.0712
16.8024,-6.88057,5.31325,46.2477,8.22347,-14.7007
15.722,-6.68447,4.64446,46.9146,8.51103,-14.4313
14.617,-6.45024,3.94908,47.455,8.60604,-14.2835
13.5136,-6.21303,3.25592,47.863,8.51375,-14.2701
12.4412,-6.00042,2.5974,48.1342,8.24425,-14.3957
11.4303,-5.83034,2.00599,48.2658,7.81182,-14.6552
10.5078,-5.71074,1.51035,48.2581,7.23395,-15.0341
9.69468,-5.64114,1.13138,48.1136,6.53055,-15.5106
9.00303,-5.61529,0.879447,47.8372,5.72274,-16.0573
8.43604,-5.62409,0.75302,47.4353,4.83223,-16.6461
7.98843,-5.65787,0.739232,46.9153,3.88061,-17.2508
7.64823,-5.70784,0.816139,46.2843,2.88872,-17.8508
7.39904,-5.76674,0.956233,45.5499,1.87626,-18.4316
7.22243,-5.82891,1.1308,44.7191,0.861384,-18.9853
7.10005,-5.89028,1.31386,43.7996,-0.13957,-19.5094
7.01535,-5.94822,1.48545,42.7994,-1.1123,-20.0052
6.95477,-6.00142,1.63325,41.728,-2.04452,-20.4755
6.90844,-6.04975,1.75302,40.5961,-2.92588,-20.9235
6.87031,-6.09407,1.84731,39.4158,-3.74779,-21.3505
6.83788,-6.13597,1.92397,38.2011,-4.50321,-21.7564
6.81162,-6.17751,1.99401,36.9673,-5.18663,-22.1396
6.79439,-6.22094,2.06956,35.7306,-5.79386,-22.4982
6.79076,-6.26852,2.16183,34.5078,-6.32244,-22.8308
6.80649,-6.32233,2.27926,33.3162,-6.77154,-23.1368
6.8484,-6.38418,2.42662,32.1723,-7.14221,-23.4164
6.9245,-6.45562,2.60457,31.092,-7.43728,-23.6705
7.04435,-6.53796,2.80969,30.0892,-7.66076,-23.9003
7.21949,-6.63235,3.03546,29.1747,-7.81735,-24.1069
7.46381,-6.73962,3.273,28.3556,-7.91144,-24.292
7.7936,-6.85991,3.51191,27.6334,-7.94613,-24.4574
8.22744,-6.99208,3.74151,27.0035,-7.92253,-24.6059
8.78559,-7.13288,3.95161,26.4539,-7.83939,-24.7417
9.48913,-7.27623,4.13378,25.9663,-7.69375,-24.8697
10.3586,-7.41252,4.28285,25.5172,-7.48259,-24.9955
11.4125,-7.52845,4.39849,25.0808,-7.20551,-25.1237
12.6654,-7.60715,4.48719,24.6325,-6.86803,-25.2579
14.1266,-7.62906,4.56347,24.1517,-6.48418,-25.4006
15.7983,-7.57296,4.65025,23.6247,-6.07761,-25.554
17.6743,-7.41763,4.77806,23.0465,-5.67999,-25.7193
19.7402,-7.14346,4.98324,22.421,-5.32698,-25.8956
21.973,-6.73447,5.30467,21.7593,-5.05294,-26.0777
24.3434,-6.18059,5.77954,21.0776,-4.88545,-26.2551
26.8178,-5.48042,6.43845,20.393,-4.84157,-26.4123
29.3623,-4.6439,7.29998,19.7203,-4.92599,-26.5317
31.9456,-3.69444,8.36694,19.0696,-5.13135,-26.5971
34.542,-2.66924,9.6236,18.4449,-5.44008,-26.5976
37.1317,-1.61704,11.0356,17.8444,-5.82702,-26.5305
39.6998,-0.593167,12.5521,17.2618,-6.26263,-26.4027
42.233,0.347269,14.1106,16.6883,-6.71607,-26.2298
44.7159,1.1567,15.6434,16.1147,-7.15821,-26.0334
47.1279,1.80096,17.0849,15.5333,-7.56412,-25.838
49.4428,2.26297,18.379,14.9389,-7.91494,-25.6665
51.6292,2.54337,19.4867,14.3295,-8.19885,-25.5375
53.6543,2.65871,20.3906,13.7057,-8.41103,-25.463
55.4865,2.6375,21.096,13.0707,-8.55298,-25.4475
57.099,2.51525,21.6277,12.4295,-8.63111,-25.4879
58.4719,2.32936,22.0217,11.7887,-8.65509,-25.575
59.5927,2.11489,22.3143,11.1557,-8.63616,-25.6952
60.4565,1.90122,22.5325,10.5381,-8.58567,-25.8328
61.0648,1.71015,22.6873,9.94294,-8.5139,-25.972
61.4257,1.55489,22.7726,9.3761,-8.42935,-26.0992
61.5522,1.44023,22.768,8.84173,-8.33856,-26.2041
61.462,1.36361,22.6453,8.34199,-8.24621,-26.2803
61.1764,1.31687,22.3749,7.87715,-8.15556,-26.3254
60.7194,1.28832,21.932,7.44603,-8.06898,-26.3395
60.1163,1.26457,21.3009,7.04655,-7.9884,-26.3243
59.3927,1.2326,20.4772,6.67638,-7.91576,-26.2814
58.5733,1.18145,19.47,6.33352,-7.85307,-26.2116
57.6813,1.10359,18.3028,6.0166,-7.8025,-26.1138
56.7377,0.995465,17.0135,5.72517,-7.76614,-25.9854
55.7618,0.857718,15.6529,5.45959,-7.74578,-25.8221
54.7706,0.694547,14.2831,5.22087,-7.74268,-25.619
53.7798,0.512621,12.9729,5.01036,-7.75739,-25.371
52.8038,0.319974,11.7925,4.82932,-7.78962,-25.0745
51.8562,0.124846,10.8077,4.67849,-7.83835,-24.7279
50.9492,-0.0652235,10.0732,4.55795,-7.90191,-24.3327
50.0941,-0.24399,9.62809,4.46701,-7.97824,-23.8932
49.3009,-0.406569,9.49154,4.40439,-8.06519,-23.4172
48.5774,-0.549295,9.66007,4.36834,-8.16063,-22.9151
47.9287,-0.669268,10.1064,4.35707,-8.26269,-22.3996
47.3561,-0.763649,10.7799,4.36913,-8.36982,-21.8847
46.8562,-0.829163,11.6095,4.40397,-8.48093,-21.3855
46.4199,-0.861736,12.5083,4.46256,-8.59541,-20.9164
46.0315,-0.85646,13.3828,4.54786,-8.71325,-20.4902
45.6693,-0.808145,14.1436,4.66526,-8.83505,-20.118
45.3065,-0.712406,14.7182,4.82274,-8.96185,-19.808
44.9138,-0.567116,15.0612,5.03085,-9.0951,-19.5656
44.4627,-0.373942,15.1609,5.30256,-9.23632,-19.3932
43.9291,-0.139555,15.0381,5.65291,-9.38679,-19.2904
43.2968,0.124272,14.7376,6.09853,-9.54716,-19.2542
42.5584,0.401758,14.3161,6.65699,-9.71689,-19.2792
41.7153,0.675332,13.8295,7.34595,-9.89366,-19.358
40.7758,0.928602,13.3242,8.18219,-10.0726,-19.4817
39.7525,1.1492,12.8333,9.1805,-10.2453,-19.64
38.6588,1.33056,12.3766,10.3527,-10.3996,-19.8212
37.5069,1.47193,11.9628,11.7062,-10.5186,-20.0125
36.306,1.57665,11.5916,13.2435,-10.5806,-20.1996
35.062,1.6493,11.2553,14.9605,-10.5599,-20.3667
33.7786,1.69269,10.94,16.8458,-10.4278,-20.4967
32.4592,1.70532,10.6283,18.8808,-10.1544,-20.5718
31.1094,1.68,10.303,21.0389,-9.71196,-20.5747
29.7405,1.60389,9.95097,23.2873,-9.07788,-20.4907
28.3702,1.46046,9.5669,25.5884,-8.23857,-20.3092
27.0226,1.23272,9.15477,27.9026,-7.19247,-20.0264
25.7254,0.90718,8.72674,30.1917,-5.95216,-19.6461
24.5056,0.477387,8.29987,32.4217,-4.54466,-19.1795
23.3844,-0.0537571,7.89204,34.5659,-3.01003,-18.6436
22.373,-0.673477,7.51801,36.6054,-1.39797,-18.0574
21.4706,-1.36003,7.18645,38.5295,0.236504,-17.4394
20.6649,-2.08481,6.89884,40.3335,1.83777,-16.8044
19.9349,-2.81524,6.64965,42.0171,3.35404,-16.1644
19.2552,-3.51799,6.4278,43.5807,4.74078,-15.5296
18.6005,-4.16255,6.21894,45.0235,5.96321,-14.9116
17.9489,-4.72441,6.00807,46.3418,6.9975,-14.3263
17.2843,-5.18737,5.78166,47.5279,7.83081,-13.7946
16.5968,-5.54469,5.52953,48.5716,8.4598,-13.3414
15.8821,-5.79867,5.24574,49.4616,8.88857,-12.9932
15.1414,-5.95934,4.92922,50.1874,9.12596,-12.7739
14.3799,-6.04224,4.58373,50.7414,9.18343,-12.7003
13.6066,-6.0661,4.21721,51.1203,9.07346,-12.7795
12.8328,-6.05033,3.84099,51.3253,8.80882,-13.0073
12.072,-6.01298,3.46847,51.3616,8.40256,-13.3689
11.3381,-5.96913,3.11371,51.2382,7.86829,-13.841
10.6446,-5.93002,2.78974,50.9658,7.22067,-14.3957
10.0034,-5.90293,2.50742,50.5561,6.47552,-15.0042
9.42395,-5.89154,2.27431,50.0204,5.64983,-15.6402
8.9128,-5.89675,2.09455,49.3693,4.76154,-16.2825
8.47341,-5.91769,1.96871,48.6122,3.82899,-16.9166
8.10632,-5.95248,1.8943,47.7576,2.87035,-17.534
7.80957,-5.99902,1.8664,46.8135,1.90285,-18.1314
7.57903,-6.05526,1.87828,45.7879,0.942491,-18.709
7.40875,-6.11934,1.92213,44.6893,0.00330367,-19.2683
7.29138,-6.18956,1.98968,43.5277,-0.902613,-19.8101
7.21866,-6.26418,2.07286,42.3144,-1.76529,-20.3341
7.18197,-6.34147,2.16478,41.0623,-2.57674,-20.8385
7.17314,-6.41961,2.26031,39.7861,-3.33085,-21.3202
7.18509,-6.49687,2.3568,38.5014,-4.02318,-21.7758
7.2126,-6.57178,2.45404,37.2252,-4.6507,-22.202
7.25295,-6.64333,2.55414,35.9746,-5.21178,-22.5953
7.30652,-6.71123,2.66081,34.7668,-5.70586,-22.9529
7.37717,-6.776,2.77833,33.6181,-6.13331,-23.2722
7.47249,-6.83902,2.91048,32.5429,-6.49497,-23.5513
7.60398,-6.90234,3.05942,31.5527,-6.79163,-23.7889
7.78688,-6.96832,3.22474,30.6547,-7.02331,-23.9853
8.03994,-7.0391,3.40308,29.8509,-7.18841,-24.1424
8.38493,-7.11584,3.58803,29.1363,-7.28315,-24.2645
8.84596,-7.19789,3.77095,28.4995,-7.30129,-24.3582
9.44849,-7.28192,3.94241,27.9222,-7.2347,-24.4322
10.2181,-7.36124,4.09441,27.3808,-7.07499,-24.4965
11.1791,-7.42557,4.22352,26.8485,-6.81643,-24.5618
12.3526,-7.46131,4.33318,26.2982,-6.4596,-24.6389
13.7548,-7.4526,4.43637,25.706,-6.01534,-24.7388
15.3954,-7.38263,4.55593,25.0544,-5.50692,-24.8718
17.2753,-7.23527,4.72358,24.3357,-4.96986,-25.0448
19.3858,-6.99644,4.97745,23.554,-4.44826,-25.2591
21.7078,-6.65478,5.35743,22.7251,-3.98866,-25.5083
24.2118,-6.20215,5.90012,21.8735,-3.6326,-25.777
26.8594,-5.6338,6.63306,21.0278,-3.41049,-26.043
29.606,-4.94927,7.56908,20.2148,-3.33788,-26.2808
32.4041,-4.15389,8.70275,19.4547,-3.415,-26.4673
35.2072,-3.26082,10.0085,18.7582,-3.62875,-26.5859
37.9731,-2.29275,11.4418,18.1258,-3.95607,-26.6299
40.6666,-1.28219,12.9436,17.5494,-4.36756,-26.6028
43.2596,-0.269715,14.4469,17.0152,-4.831,-26.5172
45.7308,0.699802,15.8851,16.5067,-5.31449,-26.3918
48.0636,1.58225,17.1999,16.008,-5.78924,-26.2483
50.2437,2.3394,18.3484,15.506,-6.23184,-26.1073
52.2571,2.94295,19.3081,14.992,-6.62584,-25.9851
54.0902,3.37708,20.0787,14.462,-6.96223,-25.8923
55.7288,3.6391,20.68,13.9162,-7.239,-25.8324
57.1596,3.73862,21.1454,13.3585,-7.45977,-25.803
58.3701,3.69551,21.5113,12.7949,-7.63192,-25.7969
59.3493,3.53691,21.8057,12.233,-7.76465,-25.804
60.0881,3.29386,22.0389,11.6801,-7.8673,-25.8139
60.5797,2.9981,22.1992,11.1432,-7.94811,-25.8171
60.8204,2.67865,22.2545,10.6274,-8.01349,-25.8066
60.8097,2.3594,22.1593,10.1364,-8.06796,-25.7788
60.5522,2.0569,21.8649,9.67176,-8.1142,-25.7331
60.057,1.77925,21.3291,9.23361,-8.1536,-25.6717
59.3389,1.52607,20.524,8.82095,-8.18674,-25.5984
58.4178,1.28984,19.4421,8.43225,-8.21385,-25.5176
57.3185,1.05858,18.0988,8.0661,-8.23528,-25.4325
56.0696,0.818893,16.5324,7.72172,-8.25179,-25.3444
54.7022,0.559453,14.8021,7.39917,-8.2647,-25.2524
53.2489,0.273642,12.9822,7.0994,-8.27583,-25.1528
51.7416,-0.0388546,11.1548,6.824,-8.28733,-25.0403
50.2113,-0.371543,9.40255,6.57488,-8.30152,-24.9087
48.6857,-0.712166,7.80075,6.35392,-8.32064,-24.7516
47.1896,-1.04444,6.41153,6.16241,-8.34675,-24.5639
45.744,-1.35085,5.27942,6.00072,-8.3815,-24.3422
44.3665,-1.61546,4.42881,5.86794,-8.42605,-24.0856
43.0719,-1.82617,3.86309,5.76179,-8.48099,-23.7963
41.8727,-1.97657,3.5656,5.67876,-8.54629,-23.4788
40.7797,-2.06626,3.50221,5.61445,-8.62126,-23.1401
39.8025,-2.10084,3.62544,5.56421,-8.70461,-22.7886
38.9499,-2.09058,3.8796,5.52378,-8.79451,-22.4336
38.23,-2.04884,4.20691,5.49012,-8.88873,-22.0849
37.6495,-1.99,4.55467,5.46215,-8.98487,-21.7519
37.2124,-1.92738,4.88221,5.44144,-9.08061,-21.4434
36.9184,-1.87153,5.16692,5.43267,-9.17398,-21.1673
36.7598,-1.82845,5.40805,5.44398,-9.2636,-20.9305
36.7205,-1.79893,5.62784,5.48691,-9.34898,-20.7389
36.7743,-1.7779,5.86863,5.57619,-9.43055,-20.5974
36.8865,-1.75506,6.18523,5.72921,-9.50956,-20.5101
37.016,-1.71675,6.63173,5.96542,-9.58776,-20.4794
37.1186,-1.64832,7.2449,6.30566,-9.66696,-20.5061
37.1499,-1.53698,8.02874,6.77126,-9.74831,-20.5881
37.0682,-1.37452,8.94649,7.38321,-9.83152,-20.7205
36.8384,-1.15968,9.92365,8.16115,-9.91401,-20.8949
36.4349,-0.899745,10.8618,9.12234,-9.99007,-21.0989
35.8447,-0.610923,11.6583,10.2805,-10.0501,-21.3165
35.0692,-0.317746,12.2256,11.6448,-10.0803,-21.5276
34.1245,-0.0506974,12.5058,13.2184,-10.0627,-21.709
33.0396,0.15732,12.4765,14.9976,-9.97578,-21.8347
31.8537,0.275393,12.151,16.9708,-9.79585,-21.8777
