L_X,L_Y,L_Z,R_X,R_Y,R_Z
-6.03921,-3.30015,-4.8618,-10.1414,-1.6196,-36.2871
-6.03932,-3.29943,-4.86859,-10.1404,-1.61909,-36.2839
-6.03926,-3.29886,-4.87597,-10.1389,-1.61787,-36.28
-6.03918,-3.29844,-4.88387,-10.1371,-1.61599,-36.2755
-6.0392,-3.29815,-4.89224,-10.1349,-1.61359,-36.2706
-6.03942,-3.29795,-4.90102,-10.1324,-1.61077,-36.2656
-6.03994,-3.29783,-4.91018,-10.1298,-1.60764,-36.2603
-6.04082,-3.29776,-4.91969,-10.1271,-1.60428,-36.255
-6.0421,-3.29769,-4.92954,-10.1242,-1.60077,-36.2494
-6.0438,-3.29765,-4.93974,-10.1214,-1.59714,-36.2436
-6.0459,-3.2976,-4.95032,-10.1185,-1.59344,-36.2373
-6.04839,-3.29758,-4.96133,-10.1155,-1.58969,-36.2305
-6.05122,-3.29759,-4.97282,-10.1124,-1.58591,-36.223
-6.05438,-3.29764,-4.98492,-10.1093,-1.58213,-36.215
-6.05782,-3.29776,-4.99773,-10.106,-1.57838,-36.2063
-6.0615,-3.29794,-5.01138,-10.1027,-1.5747,-36.1973
-6.06537,-3.29813,-5.02599,-10.0993,-1.57113,-36.1879
-6.06935,-3.29831,-5.04164,-10.0959,-1.5677,-36.1785
-6.07334,-3.2984,-5.05836,-10.0925,-1.56446,-36.1694
-6.07722,-3.2983,-5.0761,-10.0891,-1.5614,-36.1606
-6.08081,-3.2979,-5.09475,-10.0857,-1.55853,-36.1524
-6.08398,-3.29712,-5.11417,-10.0823,-1.55584,-36.1448
-6.08658,-3.29584,-5.13417,-10.079,-1.55331,-36.1381
-6.08849,-3.29398,-5.15448,-10.0758,-1.55093,-36.1323
-6.08963,-3.29149,-5.17481,-10.0727,-1.54871,-36.1274
-6.08996,-3.28834,-5.19483,-10.0699,-1.54665,-36.1237
-6.08951,-3.28454,-5.21425,-10.0673,-1.54478,-36.1212
-6.08835,-3.28015,-5.23277,-10.0651,-1.54312,-36.1201
-6.0866,-3.27524,-5.25019,-10.0635,-1.54169,-36.1206
-6.08444,-3.26992,-5.26633,-10.0625,-1.54048,-36.1227
-6.08205,-3.26431,-5.28116,-10.0622,-1.53948,-36.1265
-6.0796,-3.2585,-5.29466,-10.0626,-1.5386,-36.1317
-6.07723,-3.2526,-5.30691,-10.0637,-1.53775,-36.1382
-6.07498,-3.24667,-5.31794,-10.0655,-1.53679,-36.1455
-6.0728,-3.24071,-5.32779,-10.0676,-1.53555,-36.1532
-6.07049,-3.23468,-5.3364,-10.07,-1.53389,-36.1608
-6.06776,-3.2285,-5.34367,-10.0723,-1.53163,-36.1676
-6.06419,-3.22202,-5.34945,-10.0741,-1.52863,-36.173
-6.05927,-3.21511,-5.35351,-10.0753,-1.52476,-36.1765
-6.05249,-3.2076,-5.35562,-10.0754,-1.51995,-36.1774
-6.04335,-3.19936,-5.35557,-10.0742,-1.51414,-36.1754
-6.03143,-3.19029,-5.3532,-10.0716,-1.50734,-36.1704
-6.01648,-3.18036,-5.34843,-10.0674,-1.49962,-36.1622
-5.99847,-3.16962,-5.34137,-10.0615,-1.4911,-36.151
-5.97763,-3.15823,-5.33231,-10.0541,-1.482,-36.1372
-5.95446,-3.14642,-5.32176,-10.0455,-1.47263,-36.1215
-5.92973,-3.13454,-5.31042,-10.0359,-1.4634,-36.1045
-5.90438,-3.12297,-5.29917,-10.0258,-1.45472,-36.0869
-5.87944,-3.11209,-5.28883,-10.0156,-1.447,-36.0694
-5.85585,-3.10226,-5.28016,-10.0058,-1.44051,-36.0523
-5.83443,-3.09374,-5.27371,-9.99644,-1.43544,-36.0359
-5.81589,-3.08673,-5.26985,-9.98779,-1.43187,-36.0202
-5.80069,-3.08136,-5.26861,-9.97984,-1.4298,-36.0053
-5.7891,-3.07763,-5.26982,-9.97248,-1.42915,-35.991
-5.78113,-3.07551,-5.27306,-9.96549,-1.4298,-35.977
-5.77664,-3.0749,-5.27771,-9.95864,-1.43165,-35.9632
-5.77531,-3.07565,-5.28303,-9.9517,-1.4346,-35.9493
-5.77672,-3.0776,-5.28815,-9.94449,-1.43862,-35.9356
-5.78043,-3.08059,-5.29212,-9.9369,-1.44369,-35.9221
-5.78607,-3.08452,-5.29396,-9.92901,-1.44985,-35.9094
-5.79331,-3.08935,-5.29268,-9.92097,-1.45717,-35.898
-5.80195,-3.09516,-5.28736,-9.91309,-1.46571,-35.8885
-5.81191,-3.10205,-5.27722,-9.90575,-1.47552,-35.8815
-5.82314,-3.11021,-5.2617,-9.89941,-1.4866,-35.8777
-5.83569,-3.11982,-5.2405,-9.89455,-1.49892,-35.8775
-5.84959,-3.13102,-5.21368,-9.89165,-1.5124,-35.8815
-5.86487,-3.14389,-5.18157,-9.89118,-1.52691,-35.89
-5.88152,-3.1584,-5.14485,-9.89355,-1.54232,-35.9031
-5.89949,-3.17441,-5.10453,-9.89914,-1.55847,-35.921
-5.9187,-3.19174,-5.06191,-9.90821,-1.57523,-35.9436
-5.9391,-3.21011,-5.01862,-9.92093,-1.59252,-35.9707
-5.96072,-3.22927,-4.97644,-9.9373,-1.61035,-36.0017
-5.9837,-3.24895,-4.93714,-9.95723,-1.62888,-36.0358
-6.00833,-3.26896,-4.90242,-9.98051,-1.64842,-36.0723
-6.035,-3.28911,-4.87376,-10.007,-1.66946,-36.11
-6.06407,-3.30917,-4.85245,-10.0365,-1.69261,-36.1481
-6.09586,-3.32895,-4.83938,-10.0691,-1.71861,-36.1856
-6.1305,-3.34818,-4.83513,-10.1049,-1.74814,-36.2225
-6.16788,-3.36658,-4.83981,-10.1439,-1.78177,-36.2589
-6.20766,-3.38384,-4.85315,-10.1861,-1.81984,-36.2954
-6.24923,-3.39964,-4.87448,-10.2312,-1.86231,-36.3326
-6.29179,-3.41376,-4.90275,-10.2785,-1.90873,-36.3708
-6.33434,-3.42603,-4.93657,-10.3271,-1.95819,-36.4099
-6.37587,-3.43641,-4.97418,-10.3758,-2.00938,-36.4496
-6.41536,-3.44499,-5.01367,-10.4231,-2.06064,-36.4887
-6.45188,-3.452,-5.05293,-10.4674,-2.11011,-36.526
-6.4846,-3.45772,-5.09002,-10.507,-2.15592,-36.5599
-6.51285,-3.46245,-5.12319,-10.5405,-2.19636,-36.5889
-6.53608,-3.46641,-5.15111,-10.5669,-2.23008,-36.6117
-6.55392,-3.46974,-5.17292,-10.5857,-2.25623,-36.6275
-6.5662,-3.47243,-5.18824,-10.5969,-2.27457,-36.6361
-6.57286,-3.4744,-5.19707,-10.6013,-2.2855,-36.638
-6.574,-3.47547,-5.19982,-10.6002,-2.29,-36.6341
-6.56976,-3.47538,-5.19714,-10.5953,-2.28954,-36.6261
-6.56032,-3.47379,-5.18982,-10.5884,-2.28583,-36.6157
-6.54581,-3.47033,-5.17867,-10.5816,-2.28074,-36.6048
-6.52622,-3.46461,-5.16444,-10.5766,-2.27598,-36.5955
-6.50131,-3.45616,-5.14777,-10.575,-2.27298,-36.5892
-6.47049,-3.44445,-5.12916,-10.5778,-2.27276,-36.5871
-6.43273,-3.42897,-5.10903,-10.5856,-2.27579,-36.5899
-6.38645,-3.40908,-5.08777,-10.598,-2.28199,-36.5976
-6.3294,-3.38411,-5.06589,-10.6145,-2.29074,-36.6096
-6.25861,-3.35325,-5.04405,-10.6336,-2.30095,-36.6245
-6.17031,-3.31552,-5.02316,-10.6535,-2.31116,-36.6407
-6.05989,-3.2697,-5.00435,-10.6723,-2.31972,-36.656
-5.92193,-3.21426,-4.98895,-10.6877,-2.32488,-36.668
-5.75019,-3.14731,-4.97836,-10.6976,-2.32496,-36.6743
-5.53773,-3.0665,-4.97378,-10.7003,-2.31848,-36.6724
-5.27695,-2.96896,-4.97603,-10.6943,-2.30421,-36.6602
-4.95987,-2.85127,-4.98523,-10.679,-2.28137,-36.6359
-4.57836,-2.7094,-5.00064,-10.6543,-2.24963,-36.5983
-4.12445,-2.53872,-5.0204,-10.621,-2.20922,-36.5469
-3.59072,-2.33404,-5.04153,-10.5811,-2.16099,-36.4821
-2.97074,-2.08963,-5.06001,-10.5368,-2.10636,-36.4047
-2.25942,-1.79938,-5.07085,-10.4916,-2.04733,-36.3163
-1.45343,-1.457,-5.06835,-10.4492,-1.98637,-36.2191
-0.551431,-1.0563,-5.04631,-10.4137,-1.92628,-36.1156
0.44571,-0.591575,-4.99841,-10.389,-1.86999,-36.0084
1.53486,-0.0580219,-4.91851,-10.3789,-1.82036,-35.9008
2.71068,0.547734,-4.80102,-10.3865,-1.78001,-35.7961
3.96579,1.22717,-4.6413,-10.414,-1.75107,-35.6981
5.29094,1.97947,-4.4361,-10.4625,-1.73515,-35.6109
6.67524,2.80117,-4.18386,-10.5321,-1.73322,-35.5385
8.10634,3.68608,-3.88514,-10.6218,-1.74571,-35.4847
9.57057,4.62528,-3.54281,-10.7295,-1.77253,-35.4526
11.053,5.60738,-3.1621,-10.8524,-1.81318,-35.4444
12.5376,6.61893,-2.75058,-10.987,-1.86687,-35.4613
14.007,7.64494,-2.3177,-11.1293,-1.93256,-35.5029
15.4428,8.66951,-1.87435,-11.2753,-2.009,-35.5678
16.826,9.67648,-1.43221,-11.4206,-2.09477,-35.6531
18.137,10.6501,-1.00306,-11.5612,-2.18827,-35.755
19.356,11.5753,-0.598082,-11.6935,-2.28775,-35.869
20.4644,12.4382,-0.227325,-11.8145,-2.39137,-35.9904
21.4448,13.226,0.100691,-11.9219,-2.49723,-36.1144
22.282,13.9272,0.379068,-12.0145,-2.6035,-36.2371
22.9638,14.5314,0.602632,-12.0922,-2.70847,-36.3553
23.4811,15.0289,0.767841,-12.1557,-2.81073,-36.4669
23.8289,15.4114,0.872655,-12.2067,-2.90919,-36.5705
24.006,15.6715,0.916506,-12.2472,-3.00321,-36.666
24.0154,15.8034,0.900148,-12.2797,-3.0926,-36.7536
23.864,15.8035,0.825694,-12.307,-3.17752,-36.8342
23.5623,15.6706,0.696533,-12.3315,-3.25842,-36.9095
23.1239,15.4069,0.517424,-12.3554,-3.33584,-36.9808
22.5647,15.0184,0.294474,-12.3805,-3.41023,-37.0499
21.9027,14.515,0.0354541,-12.4075,-3.48165,-37.118
21.1569,13.9106,-0.250382,-12.4361,-3.54965,-37.1854
20.3472,13.2227,-0.552294,-12.4649,-3.61302,-37.252
19.4939,12.4715,-0.858426,-12.4911,-3.6696,-37.316
18.6174,11.6792,-1.15602,-12.5106,-3.71622,-37.3744
17.7379,10.8684,-1.43195,-12.5182,-3.74861,-37.4231
16.8752,10.0613,-1.67326,-12.5077,-3.76138,-37.4561
16.0478,9.27784,-1.86795,-12.4717,-3.74808,-37.4668
15.2728,8.53483,-2.00586,-12.4028,-3.70132,-37.4476
14.5645,7.84508,-2.07957,-12.2931,-3.61301,-37.391
13.9339,7.21679,-2.08524,-12.1353,-3.47474,-37.2903
13.3876,6.65347,-2.02293,-11.9228,-3.27824,-37.1411
12.9278,6.15432,-1.89633,-11.6506,-3.01588,-36.9419
12.5525,5.71515,-1.71201,-11.3153,-2.68107,-36.6951
12.2561,5.32946,-1.47885,-10.9154,-2.2686,-36.4073
12.0299,4.98954,-1.20779,-10.4515,-1.77467,-36.0884
11.8626,4.68731,-0.911546,-9.92507,-1.19674,-35.7508
11.7403,4.4149,-0.603792,-9.3386,-0.533288,-35.4074
11.6473,4.16501,-0.297726,-8.69425,0.216607,-35.0696
11.5674,3.93115,-0.00461362,-7.99339,1.05368,-34.7454
11.4848,3.70778,0.266934,-7.23604,1.97883,-34.4375
11.3855,3.49039,0.510918,-6.42085,2.99323,-34.143
11.2579,3.27564,0.723485,-5.54542,4.0983,-33.854
11.0934,3.06138,0.902533,-4.60711,5.29539,-33.5585
10.8861,2.84668,1.04741,-3.6041,6.58531,-33.2426
10.6335,2.63176,1.15866,-2.53646,7.96777,-32.8922
10.3362,2.41767,1.23789,-1.40716,9.4408,-32.4958
9.99768,2.20615,1.28764,-0.222632,11.0002,-32.0463
9.62422,1.99924,1.3112,1.00721,12.639,-31.5433
9.22403,1.79902,1.31238,2.26936,14.3475,-30.9928
8.8067,1.60731,1.29516,3.54856,16.1129,-30.4078
8.38233,1.42558,1.26347,4.82835,17.9195,-29.8056
7.9608,1.25468,1.22097,6.09219,19.7493,-29.2061
7.55097,1.09488,1.17086,7.32443,21.5824,-28.6285
7.16016,0.945773,1.11582,8.51116,23.3981,-28.0888
6.79373,0.806308,1.05798,9.64054,25.1752,-27.598
6.45485,0.674915,0.998868,10.7029,26.8937,-27.1616
6.14452,0.549595,0.939599,11.6904,28.5345,-26.78
5.86171,0.428139,0.880932,12.5965,30.0811,-26.45
5.60372,0.308311,0.823419,13.4152,31.5189,-26.1655
5.36651,0.188084,0.767463,14.1408,32.8363,-25.9195
5.1452,0.0657952,0.713356,14.7678,34.0238,-25.7051
4.93439,-0.0596718,0.661258,15.2907,35.0739,-25.5168
4.72867,-0.188826,0.611113,15.7046,35.9804,-25.3512
4.52287,-0.321567,0.562556,16.0055,36.7379,-25.2074
4.31246,-0.457236,0.51481,16.1903,37.3409,-25.0872
4.09373,-0.594701,0.466632,16.2577,37.784,-24.9941
3.86409,-0.732512,0.416332,16.2075,38.0616,-24.9327
3.62215,-0.869021,0.361834,16.0415,38.1676,-24.9077
3.36787,-1.00254,0.300903,15.7627,38.0965,-24.923
3.10255,-1.13144,0.231248,15.3755,37.843,-24.9814
2.82879,-1.25426,0.150891,14.8854,37.4032,-25.0849
2.55038,-1.36971,0.058399,14.2985,36.7751,-25.2348
2.27212,-1.47671,-0.0468116,13.6218,35.9588,-25.4332
1.99953,-1.57432,-0.164342,12.8633,34.9577,-25.6828
1.73848,-1.66171,-0.292763,12.0319,33.7791,-25.9865
1.49479,-1.73817,-0.429747,11.1379,32.4348,-26.3469
1.27376,-1.80307,-0.572341,10.1933,30.9415,-26.7654
1.07975,-1.8559,-0.717391,9.21147,29.3219,-27.2415
0.915834,-1.89638,-0.861948,8.20734,27.6037,-27.7713
0.783635,-1.92444,-1.00352,7.1969,25.8202,-28.3474
0.683272,-1.94027,-1.14049,6.19699,24.0089,-28.9574
0.613587,-1.94432,-1.27213,5.2248,22.2102,-29.5841
0.572556,-1.93715,-1.39871,4.2975,20.4658,-30.2055
0.557816,-1.91934,-1.52143,3.43172,18.8161,-30.7954
0.567359,-1.89124,-1.64222,2.64305,17.298,-31.3259
0.600184,-1.85258,-1.76352,1.94537,15.9421,-31.7683
0.656946,-1.80227,-1.88788,1.35024,14.7705,-32.0966
0.740481,-1.73803,-2.01762,0.865971,13.795,-32.2897
0.856119,-1.65618,-2.15443,0.496742,13.0155,-32.3339
1.01188,-1.55148,-2.29875,0.241565,12.4203,-32.2245
1.21839,-1.41719,-2.44968,0.0935633,11.9873,-31.9664
1.48862,-1.2451,-2.60454,0.0397449,11.6865,-31.5737
1.83747,-1.02595,-2.75878,0.0613728,11.4831,-31.069
2.28127,-0.749854,-2.90582,0.134907,11.3412,-30.4839
2.83712,-0.406965,-3.03712,0.233319,11.2266,-29.8586
3.52208,0.0117534,-3.14227,0.327737,11.1087,-29.239
4.35246,0.513637,-3.20932,0.389478,10.9627,-28.6719
5.34288,1.10352,-3.22497,0.392514,10.7702,-28.1979
6.50552,1.78302,-3.17525,0.316063,10.5197,-27.8461
7.84911,2.55016,-3.0464,0.146646,10.2064,-27.6316
9.37803,3.39917,-2.8258,-0.121066,9.83116,-27.5568
11.0912,4.32085,-2.50308,-0.484724,9.39919,-27.6134
12.9813,5.3032,-2.07123,-0.935789,8.91865,-27.7867
15.0339,6.33257,-1.52777,-1.46138,8.3994,-28.0577
17.2268,7.39505,-0.875672,-2.04607,7.85191,-28.4067
19.5307,8.47796,-0.124195,-2.67348,7.28648,-28.8136
21.9097,9.57122,0.710988,-3.32746,6.71258,-29.26
24.3226,10.6681,1.60822,-3.99299,6.13853,-29.7293
26.7253,11.7653,2.54099,-4.6568,5.57121,-30.2076
29.0727,12.8626,3.47981,-5.3077,5.016,-30.6843
31.3212,13.9615,4.39454,-5.93673,4.47687,-31.1513
33.4304,15.0641,5.25675,-6.53707,3.95655,-31.6034
35.3645,16.1715,6.04182,-7.10384,3.45679,-32.0365
37.0931,17.2828,6.72992,-7.63378,2.97867,-32.4477
38.5916,18.394,7.30654,-8.12499,2.52285,-32.8344
39.8409,19.4976,7.76225,-8.57662,2.08985,-33.1937
40.8278,20.5824,8.09249,-8.98872,1.68013,-33.5229
41.5441,21.6332,8.29717,-9.36201,1.29421,-33.8192
41.9867,22.6317,8.3798,-9.69783,0.932552,-34.0804
42.1575,23.5571,8.34654,-9.99807,0.595497,-34.305
42.0627,24.3866,8.20499,-10.2652,0.2831,-34.493
41.7128,25.0965,7.96329,-10.5025,-0.00499313,-34.6456
41.1232,25.6632,7.62955,-10.7135,-0.269626,-34.7659
40.3131,26.0644,7.21143,-10.9027,-0.512167,-34.8586
39.3062,26.2801,6.71666,-11.0747,-0.734458,-34.93
38.1299,26.2942,6.15329,-11.2343,-0.938725,-34.9875
36.8149,26.0953,5.53053,-11.3861,-1.12744,-35.0392
35.394,25.6782,4.85915,-11.5344,-1.30313,-35.0933
33.9011,25.0444,4.15186,-11.6826,-1.46811,-35.1572
32.3692,24.203,3.42327,-11.8331,-1.62432,-35.2372
30.8293,23.1709,2.68961,-11.9866,-1.77295,-35.3372
29.3085,21.9724,1.96803,-12.1424,-1.91435,-35.4588
27.8292,20.6382,1.27565,-12.2978,-2.0478,-35.6006
26.4087,19.2043,0.628482,-12.448,-2.17135,-35.7581
25.059,17.7099,0.0404053,-12.5863,-2.28179,-35.9243
23.7874,16.1948,-0.477525,-12.7042,-2.37461,-36.0896
22.5971,14.6978,-0.917358,-12.7916,-2.44402,-36.2429
21.488,13.2538,-1.27393,-12.8375,-2.4831,-36.3725
20.4577,11.8926,-1.54437,-12.8301,-2.48395,-36.4669
19.5023,10.6369,-1.72738,-12.7576,-2.43781,-36.516
18.6174,9.50215,-1.82291,-12.6087,-2.33527,-36.5123
17.7982,8.49548,-1.83216,-12.3736,-2.16642,-36.4513
17.0401,7.61667,-1.75793,-12.0441,-1.921,-36.3326
16.3391,6.85887,-1.60508,-11.6144,-1.58857,-36.1596
15.692,6.21002,-1.38091,-11.0813,-1.15868,-35.9394
15.0967,5.65476,-1.09519,-10.444,-0.621081,-35.6816
14.5517,5.17634,-0.760039,-9.70386,0.0340214,-35.397
14.0558,4.7584,-0.389626,-8.86408,0.815734,-35.0954
13.6072,4.38626,0.000316628,-7.92903,1.73211,-34.7843
13.2018,4.04773,0.393187,-6.90361,2.78969,-34.4664
12.8328,3.73332,0.772985,-5.79258,3.99305,-34.1394
12.4902,3.4361,1.12596,-4.60021,5.34423,-33.795
12.1618,3.15126,1.4417,-3.33024,6.84232,-33.4202
11.8346,2.87567,1.71316,-1.98648,8.48309,-32.9989
11.4964,2.60749,1.93614,-0.573693,10.2588,-32.5145
11.1372,2.34586,2.10861,0.901208,12.1582,-31.9532
10.7499,2.0906,2.23043,2.42808,14.1666,-31.307
10.331,1.84192,2.30322,3.99282,16.266,-30.5767
9.88106,1.60016,2.33032,5.57732,18.4356,-29.7725
9.40417,1.3656,2.31695,7.16004,20.6521,-28.9141
8.90767,1.13833,2.26992,8.7173,22.8906,-28.0287
8.40121,0.918237,2.19727,10.225,25.1246,-27.148
7.8956,0.705032,2.10746,11.6602,27.327,-26.3054
7.40159,0.498332,2.00874,13.0025,29.4704,-25.533
6.92871,0.297794,1.90847,14.2346,31.528,-24.8589
6.48435,0.103132,1.81254,15.3427,33.4745,-24.3061
6.07316,-0.0858136,1.7251,16.3156,35.2867,-23.8907
5.69685,-0.26913,1.6483,17.1448,36.9442,-23.6219
5.35429,-0.446843,1.58253,17.8236,38.4298,-23.5007
5.04191,-0.61896,1.52653,18.3474,39.7296,-23.52
4.75426,-0.785445,1.47787,18.7137,40.8329,-23.6642
4.48478,-0.946194,1.43324,18.9222,41.7313,-23.9101
4.22644,-1.10098,1.38895,18.9755,42.4187,-24.2276
3.97255,-1.24944,1.34136,18.8786,42.8907,-24.5828
3.71733,-1.39107,1.28732,18.639,43.1438,-24.941
3.45649,-1.52528,1.22446,18.2662,43.1752,-25.271
3.18752,-1.65144,1.15138,17.7711,42.9828,-25.5489
2.90991,-1.76901,1.06767,17.1656,42.5653,-25.7619
2.62514,-1.87748,0.973792,16.4621,41.9227,-25.9103
2.3366,-1.97639,0.870925,15.6734,41.0572,-26.0071
2.0493,-2.06534,0.76076,14.8125,39.9742,-26.0757
